comments_disabled; id; edge_media_to_caption; shortcode; edge_media_to_comment; taken_at_timestamp; dimension; edge_liked_by; owner; is_video
False; 2162503619504934326; • Instagram Takeover •⁠⠀ ⁠⠀ Nun hat ist zweite #vorlesungswoche schon wieder vorbei und ich (@susiiiiiiie) melde mich noch einmal abschließend bei euch. Es hat mir wirklich viel Spaß gemacht, euch die letzte Woche durch meine ersten Tage an der Uni mitzunehmen und meine Eindrücke und Gedanken mit euch zu teilen. Eigentlich war es geplant, dass ich euch auch noch am Wochenende mitnehme, aber das habe ich krankheitsbedingt nur in meiner Wohnung mit viel Tee und Ruhe verbracht, aber auch das gehört wohl zum #studentenleben dazu.⁠⠀ ⁠⠀ Hiermit verabschiede ich mich nun auch offiziell vom #erstitakeover und wünsche euch allen viel Erfolg, Freude und tolle Erlebnisse in diesem Semester an der #unipotsdam.⁠⠀ ⁠⠀ ===⁠⠀ ⁠⠀ The second week of lectures is already over by now and I’m (@susiiiiiiie) finally getting back to you after spending the entire weekend at my home with a lot of tee and rest, trying to recover from my flu, but that’s also part of life as a student. I really enjoyed taking you along for my first week of lectures, even if it only lasted a little shorter than planned. ^^⁠⠀ ⁠⠀ With this post, I’m also officially saying goodbye to the #erstitakeover and sincerely wish you success, happiness and great memories during this semester at #universityofpotsdam⁠⠀ ⁠⠀ #UPimpressions #unipotsdam #erstiveranstaltung #unilife #student #brandenburg #UPindieuni #politikundwirtschaft #PuW #griebnitzsee #campusgriebnitzsee #erstitakeover #UPtakeover #universityofpotsdam #upmirror #classof2022; B4CwZWiFo22; 2; 1572010541; (1080, 1080); 278; 1483235481; False
False; 2161280049878324359; Gregor Gysi at @unipotsdam ... #dielinke #gregorgysi #gysi #politik #unipotsdam #griebnitzsee #campusgriebnitzsee #potsdam; B3-aMEhItSH; 2; 1571864680; (810, 1080); 38; 4131906661; False
False; 2157430042988592795; • Instagram Takeover •⁠⠀ ⁠⠀ ⁠Es ist Freitag und für mich (@susiiiiiiie) gefühlt schon Samstag, da ich heute keine Veranstaltungen in der Uni hatte und nach dem #WarmUP gestern erstmal ausgeschlafen habe. Anschließend ging es für mich auch endlich mal nach #golm, da ich schon vieles über die Bibliothek dort gehört habe und sie mir auch mal anschauen wollte. Im Vergleich zu den Bibliotheken am #Griebnitzsee und am #NeuenPalais ist diese mit ihren 3 großen Etagen riesig und vom Stil her auch ganz anders. Insgesamt zeichnet sich die #unipotsdam für mich durch ihre Vielfalt aus. Sowohl bei der Architektur der Campusse, als auch bei den vielen verschiedenen Studiengängen, vielen Hochschulgruppen und internationalen Studierenden. Nach ein paar Stunden in der Bibliothek habe ich noch in der #mensa in Golm Mittag gegesssen und danach hieß es für mich Feierabend und Wochende. Und in diesem Sinne euch auch allen einen guten Start ins Wochenende.⁠⠀ ⁠⠀ ===⁠⠀ ⁠⠀ It’s finally Friday and for me, it already feels like Saturday as I don’t have any university courses taking place today and slept until midday after the #WarmUP yesterday. Afterwards, I decided to go visit the campus #Golm and take a look a the library there. In comparison to the libraries at #Griebnitzsee and #NeuesPalais, the one in Golm with its three floors is gigantic and the architectural style also is completely different. Generally, one thing I’ve noticed about #unipotsdam is its diversity: in architecture as well as in the broad spectrum of courses, clubs and especially people. After a few hours at the library, I then went to the cafeteria in #Golm where I enjoyed my lunch. Now I’m done studying for today and ready for a relaxing weekend. Speaking of: I hope all of you have a nice start into the weekend as well!⁠⠀ ⁠⠀ #UPimpressions #unipotsdam #erstiveranstaltung #unilife #student #brandenburg #UPindieuni #politikundwirtschaft #PuW #griebnitzsee #campusgriebnitzsee #erstitakeover #UPtakeover #universityofpotsdam #upmirror #classof2022; B3wuzGMFz6b; 2; 1571405724; (1080, 1080); 386; 1483235481; False
False; 2157249542248334665; • Instagram Takeover •⁠⠀ ⁠⠀ Gestern war ich wieder für eine Vorlesung am #griebnitzsee, die wie ich es schon von den anderen Vorlesungen gewohnt bin, sehr gut besucht waren. Langsam lernt man auch, sich auf dem Campus zurechtzufinden und merkt, zu welchen Zeiten man am besten in die #Mensa geht und wann nicht. Nach dem kurzen Tag in der Uni ging es für mich am Abend noch zum WarmUP!. Dort habe ich mir ein bisschen den Markt der Möglichkeiten angeschaut sowie das PowerPoint Karaoke und den #PoetrySlam. Der Abend war nochmal ein sehr cooler #Semesterauftakt um #Hochschulgruppen und neue Leute kennenzulernen und einfach Spaß zu haben.⁠⠀ ⁠⠀ ===⁠⠀ ⁠⠀ Yesterday I attended a lecture at lake Griebnitz, which, like the other lectures here, seemed to be quite popular.  I’m gradually becoming familiar with our campus and am also slowly beginning to remember our cafeteria’s opening hours better. After my short day in uni, I made my way to WarmUP! the same evening. There, I observed the marketplace of possibilities a bit - including the PowerPoint Karaoke and the Poetry Slam. That evening was a really nice start to my semester to meet new people and just lean back am have fun.⁠⠀ ⁠⠀ #UPimpressions #unipotsdam #erstiveranstaltung #unilife #student #brandenburg #UPindieuni #politikundwirtschaft #PuW #griebnitzsee #campusgriebnitzsee #erstitakeover #UPtakeover #universityofpotsdam #upmirror #classof2022⁠; B3wFwdxlgVJ; 6; 1571384207; (1080, 1080); 265; 1483235481; False
False; 2156747872652717337; Die Tage werden kürzer... :fallen_leaf::maple_leaf::sunrise_over_mountains: Days get shorter... #fallishere #hassoplattnerinstitut #campusgriebnitzsee #lakehpi #autumn #goldenleaves #nightsgetlonger #computerscience #sunset #dämmerung #studentenleben; B3uTsNji20Z; 0; 1571324403; (1350, 1080); 100; 3586349215; False
False; 2156531642323670198; • Instagram Takeover •⁠⠀ ⁠⠀ Den gestrigen Tag habe ich am wunderschönen Campus #NeuesPalais verbracht. Da ich keine Veranstaltungen in Griebnitzsee hatte, bin ich stattdessen hierher gefahren, habe in der #mensa leckeres Mittagessen gegessen und anschließend in der #bibliothek gelernt. Die Bibliothek hier gefällt mir sogar ein kleines bisschen besser, als die bei uns in #griebnitzsee. Welche Bibo gefällt euch so am besten? Insgesamt bin ich schon ein bisschen neidisch auf die schönen Gebäude, die es hier am Neuen Palais gibt. Aber das Gute an #potsdam ist ja, dass Alles sehr gut erreichbar ist und man dadurch einfach mal die anderen Standorte der #unipotsdam besuchen kann. Morgen geht es für mich dann wieder für Vorlesungen zurück an den Campus Griebnitzsee (der natürlich auch sehr schön ist).⁠⠀ ⁠⠀ ===⁠⠀ ⁠⠀ Yesterday I spent at the beautiful campus #NeuesPalais. As I didn’t have any lectures taking place today at Griebnitzsee, I decided to go to a different campus for a change. I enjoyed delicious lunch at the cafeteria and went to the library afterwards. I honestly have to admit, that I think I like this library a little more than the one in #Griebnitzsee. What is your favourite library in #universityofpotsdam? Generally, I’m maybe a little jealous about the beautiful baroque buildings on this campus. But the good thing about #potsdam is, that everything is very well connected through public transport, which means one can easily visit other campuses. Tomorrow will be another day with lectures at campus Griebnitzsee. (which of course also has its charm).⁠⠀ ⁠⠀ #UPimpressions #unipotsdam #erstiveranstaltung #unilife #student #brandenburg #UPindieuni #politikundwirtschaft #PuW #griebnitzsee #campusgriebnitzsee #erstitakeover #UPtakeover #universityofpotsdam #upmirror #classof2022; B3tihpXl5S2; 3; 1571298626; (1080, 1080); 468; 1483235481; False
False; 2155297528584125743; #Callforpapers: Noch bis zum 3. November ist die Bewerbung für die leistungsfähige IT-Infrastruktur des Future SOC Labs möglich. :woman_technologist::man_technologist::laptop_computer::keyboard::desktop_computer: Call for papers: Get free access to powerful IT landscape - submit your proposal for Future SOC Lab till November 3. #linkinbio #hassoplattnerinstitut #campusgriebnitzsee #serviceoriented #computing #research #science #computerscience #itsystemsengineering #potsdam #futuresoclab; B3pJ67YiL0v; 0; 1571151508; (934, 1080); 48; 3586349215; False
False; 2154689384243341244; • Instagram Takeover •⠀ ⠀ Heute hat das #wintersemester offiziell begonnen und damit auch mein erster richtiger Tag an der Uni. Der Tag startete für mich (@susiiiiiiie) mit tollem Wetter und einem Sprachkurs am #zessko in Griebnitzsse. Danach ging es weiter in meine erste richtige Vorlesung (Mathematik für Wirtschaftswissenschaftler), in der ca. 400 Studierende anwesend waren, was teilweise ganz schön befremdlich war, aber auch schön, da man viele Gesichter bereits aus den Einführungsveranstaltungen wiedererkannt hat. Anschließend ging es für mich und ein paar Kommilitoninnen und Kommilitonen in die Mensa zum Mittagessen. Bei dem sonnigen und warmen Wetter haben wir uns dazu entschieden, im schönen Innenhof zwischen Haus 6 und Haus 1 auf dem Campus #griebnitzsee zu essen. Heute Abend war ich noch beim Treffen des #debattierclubs der Universität Potsdam und habe auch dort wieder viele nette Leute kennengelernt. Alles in Allem war es ein aufregender und sehr schöner erster Tag für mich an der #unipotsdam und ich freue mich auf den Rest der Woche.⠀ ⠀ ===⠀ ⠀ Today the #wintersemester officially began and therefore also my very first day of lectures. The day started with wonderful weather and a language course at the #zessko at Griebnitzsee. Thereafter, I attended my first real lecture (maths for economics and business studies) where over 400 other students were present which was both a bit unfamiliar but also nice because I got to see many people again who I already knew from the introductory seminars last week. Afterwards, I and some of my fellow students went to get lunch at the cafeteria. As the weather was so sunny and warm, we decided to sit outside in the patio between house 6 and house 1 at the campus #griebnitzsee. Tonight I also went to the meeting of the university’s debating club where I got to meet many new friendly people. All in all, it was an exciting and very nice first day at the #universityofpotsdam and I’m looking forward to the rest of the week.⠀ ⠀ #UPimpressions #unipotsdam #unilife #student #UPindieuni #politikundwirtschaft #griebnitzsee #campusgriebnitzsee #erstitakeover #UPtakeover #universityofpotsdam #upmirror #classof2022; B3m_pQ1ISe8; 0; 1571079012; (1080, 1080); 429; 1483235481; False
False; 2151156855439738803; Orientation week day 2: Campus tour by the lovely MPM staff. Students paid a visit to the library. Such a comfort to know that both Berlin and Brandenburg's libraries are available at all times to help them with their studies.  #potsdam #library #mpm_potsdam #potsdam #daad #helmutschmidt #unipotsdam #campusgriebnitzsee #griebnitzsee #universityofpotsdam; B3accNAocez; 4; 1570657932; (750, 750); 28; 7706577567; True
False; 2151134063598078325; In i solnedgången:sunrise::yellow_heart: . . . . . #solnedgång #sunset #tramonto #potsdam #germany #campusgriebnitzsee #natureisbeautiful #nofilter #latergram; B3aXQidAYl1; 0; 1570655185; (1080, 1080); 44; 6399747068; False
False; 2150230678271768636; Dieser Moment, wenn es auf dem Campus noch ganz still ist… #kurzvorsemesterbeginn :shushing_face::red_heart::sun::sunrise::shushing_face::red_heart::sunrise::sun::shushing_face::red_heart::sun::sunrise: This moment bevor our campus comes to life...#semesteriscoming  #campus #goodmorning #thismoment #dawn #mrnet #potsdam #wirliebenpotsdam #campusgriebnitzsee #hassoplattnerinstitut; B3XJ2jTiTg8; 0; 1570547493; (1080, 1080); 128; 3586349215; False
False; 2141528279784897059; Dieser Anblick braucht keinen Filter! :leaf_fluttering_in_wind::right_arrow::fallen_leaf::maple_leaf: This view doesn‘t need a filter, right? #sundown #hassoplattnerinstitut #campusgriebnitzsee #fallishere #goldenleaves #nofilter #lakehpi #prettyview #potsdam #welovepotsdam; B24PJ_JCDoj; 2; 1569510086; (810, 1080); 155; 3586349215; False
False; 2140102461967910100; Bei der HPI Connect Messe kommen 2x im Jahr IT-Unternehmen, Studierende und Alumni zusammen. Das Networking-Event ist DIE Gelegenheit, um mit Firmen Kontakt aufzubauen und sich auszutauschen. Nächste Chance: 30. Oktober, #20JahreHPI. :woman_technologist::man_technologist::woman_student::man_student::graduation_cap::briefcase: The HPI Connect Fair is the best opportunity for students, companies and alumni to connect and exchange views. Next chance: 30 October. #connectmesse #startups #computerscience #Hassoplattnerinstitut #Campusgriebnitzsee #potsdam #babelsberg #studentenleben #university; B2zK9m0iUTU; 0; 1569340115; (1080, 1080); 54; 3586349215; False
False; 2135004122414951188; Wolkige Zeiten. Hallo Herbst. :dashing_away::cloud::fallen_leaf::leaf_fluttering_in_wind:Cloudy times ahead. Hello Autumn. #helloautumn #hassoplattnerinstitut #campusgriebnitzsee #herbst #potsdam #welovepotsdam #cloudyday #computerscience #goodbyesummer #lakehpi #view; B2hDvAGiasU; 0; 1568732346; (1350, 1080); 63; 3586349215; False
False; 2132172060919667718; Tiny hearts for the DAAD Potsdam Group and the Helmut-Schmidt-Programme :smiling_face_with_heart-eyes: A great event to celebrate this unique program - we are happy to be a part of it :party_popper: #mpm_potsdam #daad #helmutschmidtprogramme #daadppgg #daadhsp; B2W_zFTIRwG; 13; 1568394738; (810, 1080); 57; 7706577567; False
False; 2129812389502817681; Heute und morgen sind wir auf der Studienmesse #vocatium in Potsdam unterwegs - kommt uns doch gern in der MBS Arena besuchen. :woman_technologist::man_technologist::laptop_computer::desktop_computer::mobile_phone:Meet us today or tomorrow at the university fair vocatium at MBS Arena Potsdam. #vocatiummesse #vocatiumpotsdam #vocatium2019 #comevisit #potsdam #hassoplattnerinstitut #digitalengineering #computerscience #campusgriebnitzsee; B2OnRWCipWR; 1; 1568113443; (606, 1080); 69; 3586349215; False
False; 2129193370095053134; It’s been one month since working for the European Climate Foundation. To work in this organization means dealing with one of the most critical topics world wide, Climate Change. Everyday represent an honor to contribute from the management side to foster a low-carbon society and to mitigate the global crisis.  From my position as a Grants Officer I get to be one of the project managers for different initiatives that tackles Climate Change in Europe.  I consider my education in the MPM as a key factor for my knowledge and preparation for my nowadays position. I look forward to keep contributing to society and to our alumni network with my profession. - Cathy Rozas-Rojas, MPM 2016/2017  #mpm_potsdam #alumnifeature; B2MahbSoelO; 4; 1568039650; (720, 1080); 33; 7706577567; False
False; 2126797012881029850; Happy Faces! This week, our students submitted their theses and I think after these months of hard work, no sleep and no daylight (:winking_face:) they could not be happier. Congratulations to everyone :party_popper: check our story for some behind the scenes footage of submission day :face_savoring_food: #mpm_potsdam; B2D5p1uIrra; 5; 1567753982; (1080, 1080); 48; 7706577567; False
False; 2126311037665485767; Herzlichen Glückwunsch an die Jungs von #medixflow zum Gewinn des 7. HPI Businessplan-Wettbewerbs. Mehr zu ihrer Idee, wie Pflegekräfte durch digitale Assistenz entlastet werden können: #linkinbio :party_popper::bottle_with_popping_cork::clinking_glasses: Congrats to the team of #medixflow who won the finale of the ‘Businessplan-Wettbewerb’ out of 21 startups. #startup #businessplanwettbewerb #gründer #teamwork #hassoplattnerinstitut #campusgriebnitzsee #pflegenotstand #pflege #digitalhealth #digitization #digitalisierung #computerscience; B2CLJ-CCyPH; 3; 1567696049; (711, 1080); 94; 3586349215; False
False; 2124857658607064780; Der Sommer ist gefühlt vorbei, und wir denken jetzt schon wehmütig an die ersten Frühlingssonnenstrahlen zurück. :hibiscus::tulip::sun: Summer’s almost over and we’re already thinking of the first rays of spring sun. #hassoplattnerinstitut #campusgriebnitzsee #potsdam #flowerpower #ulfscafe #computerscience #sommer #spring #sunlight #tb #throwback #sunnydays; B19AshTitbM; 0; 1567522793; (1350, 1080); 67; 3586349215; False
False; 2119721848660257712; HPI way to handle the heat... :sweat_droplets::sun::ice_cream: #ulfscafe #eiskaffee #hassoplattnerinstitut #campusgriebnitzsee #summerbreak #semesterferien #36gradundeswirdnochheisser #summerheat #sunnydays #soschmecktdersommer #icecream #icedcoffee; B1qw8pkB2uw; 0; 1566910806; (750, 750); 60; 3586349215; True
False; 2116047937234062696; Manchmal geht es am HPI auch tierisch zu - zum Beispiel mit den Hunden Mila von Café-Besitzer Ulf oder Findus von unserem Gärtner. Mehr skurrile Fakten gibt es auf unserer Jubiläumsseite. #linkinbio :dog_face::dog::fish::tropical_fish: Here‘s an overview of all the animals living at HPI. More fun facts: #linkinbio #hassoplattnerinstitut #potsdam #20jahrehpi #jubiläum #funfacts #ulfscafe #babelsberg #campusgriebnitzsee #universitylife #university #animals #fishy #lakehpi; B1dtmM6iM1o; 3; 1566472592; (1080, 1080); 53; 3586349215; False
False; 2114502747226741579; Sommer Aussicht! :sun::cherry_blossom::hibiscus::deciduous_tree:Summer view! #hassoplattnerinstitut #potsdam #flowers #summerview #prettyview #campusgriebnitzsee #babelsberg #roofterrace #flowerpower #welovepotsdam #summervibes #summerbreak #semesterferien; B1YOQulCZtL; 0; 1566288391; (810, 1080); 67; 3586349215; False
False; 2110969280207527321; Herzlich Willkommen am HPI! Rund 80 Schülerinnen und Schüler gewinnen in diesem Schuljahr Einblicke in die Informatik. :girl::boy::laptop_computer::desktop_computer::keyboard::woman_technologist::man_technologist: Welcome to 80 new pupils and a year full of computer science! #hassoplattnerinstitut #hpi #potsdam #babelsberg #schüler #schülerakademie #kidswhocode #girlswhocode #campusgriebnitzsee #computerscience #coding #geekkids; B1Lq2A-iB2Z; 2; 1565867169; (564, 1080); 71; 3586349215; False
False; 2109468817620606631; Endlich geschafft - die Klausurenphase ist vorbei! Jetzt heißt es: Einfach mal in der Sonne liegen und nichts tun. :sun::flexed_biceps::sunglasses::palm_tree: Finally made it - exams are over! Now‘s the time for doing nothing and enjoying the sun. #hassoplattnerinstitut #HPI #sommersonnesonnenschein #summervibes #semesterbreak #summerbreak #semesterferien #holidayvibes #potsdam #welovepotsdam #campusgriebnitzsee; B1GVraTCh6n; 0; 1565688300; (1349, 1080); 68; 3586349215; False
False; 2099991016628154197; Beim Besuch der Uni Potsdam, Campus Griebnitzsee darf das Rotkäppchen natürlich nicht fehlen :nerd_face::grinning_face_with_sweat: #unipotsdam #potsdamuniversity #campusgriebnitzsee #jura #fakultaet #urlaub #holidays #babygirl #tochter #daughter #kleinkind #maedchen #rotkaeppchen #kunstamgebaeude #potsdam; B0kqrQRoe9V; 1; 1564558458; (1350, 1080); 24; 244416883; False
False; 2099367026723139489; What a P A R T Y! :woman_dancing::watermelon::birthday_cake::soccer_ball::musical_score::microphone::party_popper::balloon: #hpisommerfest #hpisommerfest2019 #sommerfest #semesterferien #endlichsommer #semesterabschluss #hassoplattnerinstitut #campusgriebnitzsee #summerparty #studentlife #semesterbreak #summertime; B0iczAZAC-h; 0; 1564484073; (718, 1080); 111; 3586349215; False
False; 2090682548660551996; Das neue #HPImgzn rund um #20JahreHPI ist da! Alles über Fakten, Gerüchte, Anekdoten und mehr lest ihr in der neuen Ausgabe. #linkinbio :newspaper::open_book::fountain_pen: Now out: the new HPImgzn. Read all about 20 years of HPI and more in the new edition. #hassoplattnerinstitut #campusgriebnitzsee #studentlife #studentenklub #zeitungsklub #newspaper #magazine #potsdam #babelsberg #semesteralmostover #semesterferien #programmer #itstudents #studentclub #digital #tech; B0DmLN7BUE8; 1; 1563449316; (750, 750); 55; 3586349215; True
False; 2089222330135441873; Das war das diesjährige Bachelorpodium! Ihr wart super! Alle Fotos, die Aufzeichnung und mehr: #linkinbio :flexed_biceps::woman_student::man_student::party_popper::flexed_biceps::woman_technologist::man_technologist:This was this year‘s Bachelorpodium. YAAY to all our amazing students. For more photos etc.: #linkinbio #itstudents #bachelor #bachelorprojekt #bachelorarbeit #studium #bachelordegree #coding #studentlife #hassoplattnerinstitut #campusgriebnitzsee #potsdam #babelsberg #tech #informatik #computerscience; Bz-aKPciXHR; 2; 1563274731; (690, 1080); 97; 3586349215; False
False; 2087745987440284591; Was hält die Zukunft für die Universität Potsdam bereit? :thinking_face: .  Am Dienstag, dem 9. Juli 2019, fand in der Oberen Mensa am Campus Neues Palais eine hochschulöffentliche Diskussion zum Hochschulentwicklungsplan (HEP) statt. Dabei ging es u.a. um folgende Fragen: Wächst die Uni über sich hinaus? Oder wächst sie uns über den Kopf? Wie lässt sich der Ausbau vernünftig gestalten? :light_bulb::thinking_face: . #studentlife #potsdam #unipotsdam #brandenburg #hochschulpolitik #discussion #hochschulentwicklungsplan #campus #neuespalais #mensa #campusgriebnitzsee #golm #zukunftsfragen #universitätpotsdam .  Foto: K.Fritze; Bz5KeoKoBOv; 0; 1563098737; (360, 480); 19; 3432087622; False
False; 2084734955745314888; Morgens am Arbeitsplatz♡ #goodmorning #niceday #unibib #arbeitsplatz #campusgriebnitzsee #ubpotsdam #potsdam #elternzeitvorbei; Bzud2WYCghI; 0; 1562739794; (1080, 1080); 19; 373939738; False
False; 2084059032064183312; Thesis writing period just started and this is always one of the most stressfull times for all students! So this goes out to all our MPM students and everyone else who has to spend summer days in libraries - you can do it! :flexed_biceps_light_skin_tone::hugging_face::woman_technologist_medium_skin_tone::graduation_cap: #mpm_potsdam; BzsEKXZIUwQ; 4; 1562659218; (1080, 1080); 23; 7706577567; False
False; 2080568725874437147; Noch nicht beworben? Dann aber schnell!  Bewerbungsinfos findet ihr hier: :backhand_index_pointing_right: https://hpi.de/studium/bewerbung.html . . . . :man_technologist::woman_technologist::desktop_computer::laptop_computer::keyboard: Haven‘t applied yet? Hurry up then! #hassoplattnerinstitut #campusgriebnitzsee #potsdam #welovepotsdam #babelsberg #lakehpi #informatik #studium #informatikstudium #itstudium #unibewerbung #computerscience #datascience #cybersecurity #masterstudium #bachelorstudium #masterofscience #bachelorofscience #kidswhocode #werock; BzfqjuciGwb; 0; 1562243141; (1080, 1080); 52; 3586349215; False
False; 2080502758926020830; Lichtspiele. Uni Potsdam, Campus Griebnitzsee. #lichtundschatten #lichtspiele #unipotsdam #campusgriebnitzsee #architecture #modernarchitecture #beton #purerbeton #sky #lamps; Bzfbjx8AXDe; 0; 1562235277; (1080, 1080); 64; 3212821601; False
False; 2079170286284485634; Unser Schaf :ewe:, unser See :droplet:, unsere Villa... :winking_face::castle: :sun: Our sheep, our lake, our mansion... #potsdam #hassoplattnerinstitut #campusgriebnitzsee #welovepotsdam #studium #studieren #studentenleben #studentlife #campusleben #babelsberg; BzaslwFiLQC; 0; 1562076434; (809, 1080); 97; 3586349215; False
False; 2075458558585557537; Bewerbt euch noch bis zum 15. Juli für den Bachelor oder Master am HPI. :four_leaf_clover::man_technologist::woman_technologist::deciduous_tree: You can still apply for our bachelor’s or master’s programs till July 15th. #hassoplattnerinstitut #campusgriebnitzsee #welovepotsdam #studentenleben #studygram #studentlife #informatik #kidswhocode #babelsberg # Studium #apply #bewerbung #Informatikstudium #applynow #potsdam #linkinbio; BzNgpASiVIh; 0; 1561633961; (810, 1080); 71; 3586349215; False
False; 2070474707300669422; #throwbackthursday . So sah das Gebäude der Bereichsbibliothek Babelsberg am Bahnhof Griebnitzsee Mitte der 90er Jahre aus. Das Haus war noch nicht saniert, aber einen Getränkeautomaten gab es. Auf dem zweiten Bild findet ihr zum Vergleich das heutige Erscheinungsbild. . === . The is what the library in Babelsberg next to Griebnitzsee station looked like in the mid 90s. The building had not been renovated, yet but there was a vending machine for cold drinks. The second photo shows the library in its current state. . Photos: Karla Fritze . #tbt #bibliothek #babelsberg #campusgriebnitzsee #90er #unipotsdam #library #90s #universityofpotsdam; By7zcbFFlfu; 2; 1561039840; (1080, 1080); 273; 1483235481; False
False; 2069644817545693182; Bereit für die Sommerferien? Gestern wurden 82 Schülerinnen und Schüler nach einem Jahr im HPI-Schülerkolleg verabschiedet. Schöne Ferien! :woman_technologist::man_technologist::boy::girl::sun: Ready for Summer Break? Yesterday we said goodbye to the 82 participants of last year’s Schülerkolleg. Happy holidays.  #schülerkolleg #kidswhocode #geekkids #codingkids #itkids #kidsinit #hassoplattnerinstitut #campusgriebnitzsee #schüler #happyholidays #summerbreak #berlin #brandenburg #potsdam #babelsberg; By42v8BCgf-; 1; 1560940910; (718, 1080); 82; 3586349215; False
False; 2064773028792927439; Gestern haben wir im Anschluss an unsere MV einen #die-In am Übergang vom #CampusGriebnitzsee zur S-Bahn veranstaltet. Wir wollten damit auf die #Gefahren für #Studierende im Straßenverkehr an den Campus aufmerksam machen. Leider fehlen am #Griebnitzsee und am #NeuenPalais die nötigen #Zebrastreifen um Studierenden einen sicheren Weg über die Campus und zum ÖPNV zu gewährleisten. Wir #fordern deshalb von der Universitätsleitung und der #StadtverwaltungPotsdam, dass endlich etwas für die Sicherheit der Studierenden im Straßenverkehr an den Campus getan wird! #ZebrastreifenJetzt!  #Zebrastreifen #sicherimverkehr #gruenehochschulgruppe #jugendaendert; BynjCFLAoTP; 2; 1560360147; (640, 640); 31; 9057124533; False
False; 2064068392625162864; Das inoffizielle HPI-Maskottchen im Wandel der Zeit: Seit 2003 wacht Mr. Net über den HPI-Campus  Griebnitzsee. Mehr aus 20 Jahren HPI: #linkinbio :desktop_computer::laptop_computer::woman_technologist::man_technologist::woman_student::man_student::ghost:The unofficial HPI mascot through the changing times. Mr. Net has been guarding the HPI campus Griebnitzsee since 2003. More out of 20 years of HPI: Link in Bio #20JahreHPI #mrnet #20jahre #jubiläum #geburtstag #20years #jaumeplensa  #throwback #tbt #guard #campus #griebnitzsee #potsdam #hassoplattnerinstitut #campusgriebnitzsee #lakehpi; BylC0RmiMpw; 0; 1560276148; (1080, 1080); 71; 3586349215; False
False; 2060965352842014746; ... da wollte sich wohl jemand über Studiengänge im Bereich „Natürliche Intelligenz“, „Smart Cat“ und „Digital Paw“ informieren und über seine internationalen Catchancen. :cat::cat_face::laptop_computer::graduation_cap:Seems like someone wanted information on our catbased studies. #digitalcat #campuscat #hassoplattnerinstitut #campusgriebnitzsee #catswhocode #potsdam #techcat #catsintech #catsinit #geekcat; ByaBRGmiTAa; 7; 1559906237; (1349, 1080); 108; 3586349215; False
False; 2060847634349072804; Stilvolles Lernen unter Retrolampen auf dem Campus Griebnitzsee in Haus 1. . === . Studying in style under the retro lamps in house 1 at campus Griebnitzsee. . Photo: Carolin Krafzik . #studierenmitstil #retro #versteckterückzugsorte #unipotsdam #campusgriebnitzsee #studyinstyle #retrostyle #secretplaces #universityofpotsdam; ByZmgEtlKGk; 3; 1559892204; (1080, 1080); 219; 1483235481; False
False; 2060230229796424281; Auf Campus III befindet sich das HPI Digital Health Center. Leiter Prof. Dr. Erwin Böttinger war gestern zu Gast bei @jthadeusz und sprach mit ihm über die Zukunft der Medizin. @wdr2 #linkinbio :sun::laptop_computer::syringe::pill: This is our Digital Health Center at Campus III. #digitalhealth #hpi_health #campusgriebnitzsee #hassoplattnerinstitut #babelsberg #potsdam #welovepotsdam #wirliebenpotsdam #brandenburg #ehealth; ByXaHp6iYpZ; 0; 1559818603; (1350, 1080); 105; 3586349215; False
False; 2058822301205955250; Warum Informatik genauso gut zu Frauen passt wie zu allen anderen? Prof. Vosseberg (@hs_bremerhaven ) erläutert genau das am Donnerstag von 17-18.30 am HPI. Kommt vorbei! (H-2.57/8):woman_technologist::woman_office_worker::curly-haired_woman::red-haired_woman::desktop_computer::laptop_computer::keyboard: Why Computer Science is for everyone is part of what Prof. Vosseberg will be talking about on thursday 5-6.30pm at HPI. #womenintech #womeninit #hassoplattnerinstitut #campusgriebnitzsee #studentenleben #studentlife #girlsintech #girlsinit #potsdam #computerscience #informatik @unipotsdam; BySZ_mPCIKy; 1; 1559650765; (720, 1080); 79; 3586349215; False
False; 2051074415756209487; Was für eine Woche. Was für ein Anblick! :smiling_face_with_heart-eyes::cityscape_at_dusk::sunrise_over_mountains::sun:What a week! What a view! #TGIF #nofilterneeded #beautifulpotsdam #potsdam #hassoplattnerinstitut #campusgriebnitzsee #babelsberg #lakehasso #lakehpi #whataview #wirliebenpotsdam #welovepotsdam #brandenburg #weekendvibes; Bx24VBnCm1P; 0; 1558727145; (810, 1080); 154; 3586349215; False
False; 2050086415724755249; #happybirthdaympm  20 years of educating young professionals from all around the world - I am very happy to be a part of this very special year for the MPM and to contribute to this unique study program :smiling_face_with_heart-eyes: What makes the MPM so special? To me, it is about the students who are coming from all around the world, support each other throughout the year and to see them become friends. Getting to know around 20 young people from all corners of the world every year with their personal stories, backgrounds, personalities and goals is such a great opportunity and definitely one of the best parts of working for the MPM!(Bianca, MPM student assistant) :red_heart: Share your story about your MPM experience by using the #happybirthdaympm - we look forward to read from you! :partying_face:; BxzXru4ILkx; 5; 1558609780; (937, 750); 47; 7706577567; True
