comments_disabled; id; edge_media_to_caption; shortcode; edge_media_to_comment; taken_at_timestamp; dimension; edge_liked_by; owner; is_video
False; 2182775617634930441; Fraunhofer AICOS’ Head of Intelligent Systems, Inês Sousa, and our researchers, André Carreiro and Duarte Folgado, are in Berlin, Germany, attending the international conference on Artificial Intelligence, “FUTURA IN RES”, hosted by Fraunhofer-Gesellschaft.  Our scientists paid also a visit to our colleagues at Fraunhofer HHI - Fraunhofer Institute for Telecommunications, Heinrich Hertz Institute.  More info at: https://www.fraunhofer.de/en/events/whats-the-iq-of-ai.html  #Fraunhofer #AICOS #ProposingFutures #ImpactingLives #FUTURAINRES #FraunhoferHHI #AI; B5KxtwBg48J; 0; 1574427152; (750, 750); 27; 6567555936; False
True; 2182772007455257867; »Bitcoin und Blockchain sind das Gleiche«, »Es gibt nur eine Blockchain«, »Blockchain ist unhackbar«. Na, stimmt das? Diesen und anderen Mythen über Blockchain und Bitcoin ging Erik Ackermann beim gestrigen Wissenschaftskolloquium des Fraunhofer IMW auf den Grund. Abschließend erläuterte Alexander Struck von der @humboldt.uni aktuelle Probleme und Chancen im Bereich Forschungsdatensoftware. #wissenschaft #forschung #fraunhoferimw #fraunhofer #leipzig #blockchain #Forschungsdatensoftware #mythbusters; B5Kw5NyCXUL; 0; 1574426721; (1080, 1080); 12; 10249906245; False
False; 2182700408454667912; #WHATSNEXT? . Heute im Programm an unserem Heimatinstitut #FraunhoferIRB: Business Model Canvas. Wir arbeiten an den Geschäftsmodellen von morgen. . #fraunhofer #fraunhoferinstitut #70jahrefraunhofer #businessmodel #businessmodelcanvas #businessmodelling #inventingfuture #toolsandmethods #doch #fraunhoferverlag; B5KgnUBCl6I; 1; 1574418186; (1080, 1080); 18; 15855590147; False
False; 2182674810281776254; Obst- und Gemüsekisten per Smartphone zählen? Kein Problem mittels unserer Bildverarbeitungssoftware, der EPS App. ⠀ #fraunhofer #fraunhoferiml #whatsnext #forschung #wissenschaft #zukunftsforschung #technology #logistics #industrie4.0 #app #handelslogistik; B5Kayz3CdR-; 0; 1574415135; (1080, 1080); 32; 13390327145; False
False; 2182600360338730300; Registratevi per la fiera "Il Cantiere del futuro" che si svolge oggi e domani al Safety Park a Bolzano e ricevete gratis la vostra patente per macchine edili! La tessera indica quando sono previsti i corsi di aggiornamento per le varie macchine. Tramite QR code è possibile scaricare tutti i diplomi dei rispettivi corsi completati. ⠀ ⠀ #CantiereFuturo #Fiera #patente #MacchineEdili #feelfreetobuild #diamospazioallesoluzioni #niederstaetter #photogram #leica #sapiram #trackunit #palfinger #zeroemissioni #rentmas #vr #ar #fraunhofer #unibz #elektro #Kramer #gru #liebherr #bim #esoschelettro #robot #simulatore #gruatorre #fiera #tecnologie; B5KJ3a8oS08; 0; 1574406260; (1029, 1080); 15; 7402064619; False
False; 2182335232223750383; Morgen ist es endlich soweit: Technologietag bei der #hwkschwaben! Schaut gerne vorbei, wir freuen uns auf euch. Infos unter www.hwk-schwaben.de! #handwerk #dashandwerk #hwkde #HWK #handwerkdigital #digitaleshandwerk #machergesucht #digitalisierung #istdasnochhandwerk #dasbesteamhandwerk #einfachmachen #wirsinddashandwerk #fraunhofer #hwkunterfranken #hubertaiwanger #aiwanger #zukunftimhandwerk #zdh; B5JNlTJhCjv; 0; 1574375032; (750, 750); 25; 4014655919; True
False; 2182294233516500794; A flying 3D printer! :face_screaming_in_fear::play_button:Fraunhofer IWU showed its "flying" #3dprinter at #formnext2019 . It can print large components even faster, using standard granules.:reverse_button: >>>>>>>>>>>>>>>>>>>>>> Ein fliegender #3ddrucker ! :face_screaming_in_fear::play_button: @fraunhofer.iwu zeigte auf der Formnext seinen „fliegenden“ 3D-Drucker. Er kann noch schneller große #bauteile drucken und zwar mit Hilfe Standard-Granulat.:reverse_button: —————————————— Seen at @formnext :white_heavy_check_mark: Follow us @konstruktion_und_entwicklung —————————————— #kuemagazin #3dprinting #3dprint #3dprinters #industry  #industrialadditivemanufacturing #additivemanufacturing #fraunhofer #messeleben #messefrankfurt #3ddesign; B5JEQsIImc6; 0; 1574370096; (600, 480); 39; 7299225191; True
False; 2182139476732579205; In this week’s Thursdays with Science – Fraunhofer AICOS' weekly event for knowledge sharing – our guest speaker was Tudor Nedelcu, our newest senior researcher, with the talk: "Eye analysis, joint demosaicing and denoising, and other computer vision related problems”. Tudor shared more on his background before joining AICOS and his previous work in Image Processing and Deep Learning.  #Fraunhofer #AICOS #ProposingFutures #ImpactingLives #ThursdaysWithScience #ImageProcessing #DeepLearning; B5IhErpAI2F; 0; 1574351318; (720, 1080); 8; 6567555936; False
False; 2182092675606422349; Laserprozesse mit KI optimieren: Mit gesammelten Daten und Verfahren der Künstlichen Intelligenz lassen sich in der Industrie 4.0 Aussagen treffen, mit denen die Qualität, Effizienz & Flexibilität von Prozessen gesteigert werden können. Im November trafen sich 70 Experten zur ersten »AI for Laser Technology Conference« am Fraunhofer ILT in Aachen, um Trends zur Schlüsseltechnologie KI zu diskutieren.  s.fhg.de/QUk  #ai #artificialintelligence #künstlicheintelligenz #machinelearning #maschinelleslernen #augmentedreality #erweiterterealität #virtualreality #virtuellerealität #vr #digitzation #digitalisierung #industry40 #industrie40 #neuronalenetze #neuronalnetworks #smartmanufacturing #bigdata #internetofthings #fraunhofer #laser #fraunhoferilt #FraunhoferILT #innovation #lasercongress #akl20  @fraunhofergesellschaft @fraunhofer.karriere @fraunhofer.ipt @daimler_ag @microsoft @intel @beckhoff_de @rwthaachenuniversity; B5IWbosgKNN; 1; 1574345739; (1080, 1080); 60; 7598001063; False
False; 2182090436521332396; Meet us @formnext :backhand_index_pointing_right: Hall 11/ Booth 51 and learn everything about the latest #developments in #additivemanufacturing! #lpbf #slm #3dprinting #selectivelasermelting #fraunhofer #research #formnext; B5IV7DYoY6s; 1; 1574345472; (1080, 1080); 62; 6887394509; False
False; 2182014098122754993; #Derma is one of Fraunhofer AICOS portfolio items highlighted at #MEDICA 2019.  Our researcher Maria Vasconcelos will be showcasing our Mobile Dermatology Support System technology that captures automatically skin lesions images through a mobile application and performs risk assessment to prioritise cases.  To learn more, visit our Booth in Hall 10 No. G5, from November 18th to the 21st. Stay tuned for more on this topic, following us on social media.  Full video at: http://youtu.be/nPom0lgEtCE  #Fraunhofer #AICOS #ProposingFutures #ImpactingLives; B5IEkLtgEux; 0; 1574337041; (360, 640); 11; 6567555936; True
False; 2181879181573989256; Good Morning, Frankfurt! I am with @fraunhofer.iws at #FormNext. Don’t miss our presentation on “High Entropy Alloys for Additive Manufacturing” today 2.15 pm TCT Stage - Materials Frankfurter Messe Hall 11.1 - - - #additivemanufacturing #AM #alloysdesign #laser #fraunhoferiws #frankfurt #messe #additive #LMD #multimaterial #whatsnext #fraunhofer; B5Hl444iaOI; 0; 1574320288; (1350, 1080); 24; 7173973856; False
False; 2181358442659964200; Die #evo fördert aktuell die Arbeit von zwei Nachwuchswissenschaftlern :woman_scientist::adult:‍:microscope::microscope: am Institut #Fraunhofer #UMSICHT: https://www.evo-energie.de/wir-in-oberhausen/buergerservice/aktuelles/news-einzelansicht/detail/News/evo-foerdert-wissenschaftsnachwuchs/ #Oberhausen #Wissenschaft #Förderung #Nachhaltigkeit #WirTunWas; B5FvfI-i-Uo; 0; 1574258211; (1080, 1080); 18; 9049566375; False
False; 2181313928427660709; Seltene Erden, Kobalt, Lithium - wichtige Rohstoffe für die Elektromobilität, aber auch für viele andere Dinge unseres Alltags.  SWR2 war bei uns zu Besuch, um sich über unsere Forschung im Bereich Batterierecycling zu informieren.  Den Beitrag zum Nachhören gibt es hier: http://bit.ly/2QCj1L4  #selteneerden #rohstoff #forschung #ressourcenschutz #ressource #elektromobilität #batterien #lithium #kobalt #recycling #batterierecycling #fraunhofer #FraunhoferIWKS; B5FlXX3iuWl; 0; 1574252905; (1080, 1080); 12; 9488266001; False
False; 2181287176635961157; The last updates to the #EyeFundusScope prototype are being demoed at #MEDICA 2019 by our researcher Filipe Soares.  The #EyeFundusScope is a  a smartphone-based handheld optical device developed by Fraunhofer AICOS, that captures retinal images automatically for risk assessment of multiple eye diseases by Computer Vision and AI.  Visit our Booth in Hall 10 No. G5, from November 18th to the 21st. Stay tuned for more on this topic, following us on social media.  Watch full video at: https://youtu.be/A1-9X2DZ_0Q  #Fraunhofer #AICOS #ProposingFutures #ImpactingLives; B5FfSFUgE9F; 0; 1574250509; (360, 640); 9; 6567555936; True
False; 2181285717236947154; In cooperation with the Chair for Digital Additive Production DAP at RWTH Aachen University, Fraunhofer ILT has developed Extreme High-speed Laser Material Deposition (EHLA). With EHLA, brake discs can be coated more effectively against wear and corrosion. Together with ponticon and HD Sonderoptiken, we improved Additive Manufacturing with EHLA for printing 3D geometries.  Read more on possible EHLA applications in the PhotonicsViews article: s.fhg.de/6fV  Meet our experts at formnext 2019, at the joint Fraunhofer booth D51 in hall 11.  @fraunhofergesellschaft @fraunhofer.ilt @additive_fraunhoferilt @formnext @daprwth @rwthaachenuniversity  #future3d #3dprinting #3dprint #3ddruck #metal3dprinting #additivemanufacturing #additivefertigung #metaladditivemanufacturing #metalcomponents #corrosionprotection #brakedisc #automotiveindustry #industrialuse #lasermaterialdeposition #formnext #industry40 #industrie40 #fraunhofer #laser #fraunhoferilt #innovation #lasercongress #akl20 #photonics #angewandteforschung #forschung #formnext; B5Fe82JipjS; 0; 1574249542; (1080, 1080); 38; 7598001063; False
False; 2181240107991496031; Jetzt auch als BIO und VEGAN bei uns in der Cafeteria im PTZ erhältlich bei Thamm-Catering.de#fritzcola #fraunhofer#tuberlin #thammcatering #kantine #berlin #berlinstagram #bio#vegan#berlinberlin #instagram #deutschland; B5FUlJOqvVf; 0; 1574244105; (750, 750); 13; 7720223934; False
False; 2181209620784750211; Unsere ausgedruckten Stellenanzeigen für die heutige IT Career Night im Konrad-Zuse-Haus am Südstadtcampus der Uni Rostock liegen schon bereit. Online gibt es die freilich auch auf http://igd-r.de/jobs. -- #Fraunhofer @fraunhofer.karriere #informatik #unirostock; B5FNpfzih6D; 0; 1574240470; (1065, 1080); 17; 8425123865; False
False; 2180839042719949710; Ich glaub mich knutscht ein Elch! - Grüße aus Berlin - habt eine gute Nacht - morgen gehts los - Shooting fürs Fraunhofer Institut Alummi Treffen - Wir freuen uns auf und über die weitere Zusammenarbeit! #elch #berlin #weihnachteninberlin #weihnachtselch #knutscher #fraunhofer; B5D5Y4FoCOO; 1; 1574196294; (1080, 1080); 48; 990353685; False
False; 2180756002964818210; Noch drei Mal schlafen bis zu unserem Technologietag! Unser Robi von der HWK Unterfranken ist auf dem Weg in sein Nachtquartier, damit er bei seinem großen Auftritt fit ist. Ihr wollt dabei sein? Dann schnell noch anmelden unter www.handwerk-digital.org #hwkschwaben #hwkunterfranken #handwerk #HWK #hwkde #digitalisierung #technologietag #fraunhofer #aiwanger #bayerischeswirtschaftsministerium #dashandwerk #wirsinddashandwerk #dasbesteamhandwerk #wirsindhandwerk #lustaufhandwerk #machergesucht #istdasnochhandwerk #einfachmachen; B5DmgfShMki; 0; 1574186833; (480, 480); 56; 4014655919; True
False; 2180759162240728316; formnext Start-Up Challenge for LMI CONGRATULATIONS to the great team!  Our spin-off Laser Melting Innovations LMI is one of the Start-up Challenge winners at formnext 2019. The team has been honored for its low-cost Laser Powder Bed Fusion (LPBF) system for 3D printing, the trophies were sponsored by voxeljet AG.  #3dprinting #3dprint #3ddruck #metal3dprinting #metalam #metaladditivemanufacturing #additivemanufacturing #additivefertigung #metalcomponents #laserpowderbedfusion #laser #industry40 #industrie40 #fraunhofer #fraunhoferilt #innovation #lasercongress #akl20 #photonics #angewandteforschung #forschung #formnext; B5DnOdmCXz8; 1; 1574186772; (1080, 1080); 50; 7598001063; False
False; 2180755548296411360; Unsere zukünftigen virtuellen Werkzeuge am Bau! Einfach nur Geil :thumbs_up_light_skin_tone: #bauen2030 #virtualreality #augmentedreality #fraunhofer #bauen40 #cave; B5DmZ32K3jg; 1; 1574186341; (750, 750); 19; 7052478855; False
False; 2180695929013844431; Im Escape Game :detective:‍:alarm_clock::locked_with_key: gegen die Zeit gewinnen geht nicht. DOCH. Lern uns beim Fraunhofer IEM Karriere-Event am 5.12. von 16:00-21:00 Uhr kennen und zeig uns, was du drauf hast. Jetzt anmelden :nerd_face: www.iem.fraunhofer.de/karriere-event  Wir freuen uns auf dich :hugging_face: . . . .#fraunhofer #fraunhoferiem #fraunhoferinstitut #karriere #karriereinderforschung #paderborn #escaperoom #escapegame #forschung #science #wissenschaft #abschlussarbeit #promotion #mint #fraunhoferdoch; B5DY2TEArnP; 0; 1574179234; (1080, 1080); 37; 4112137767; False
False; 2180684956313230226; Today, at the start of Formnext, we have 3 important announcements which we want to share with you too. We presented the results of an independent benchmark study ‘Productivity Evaluation for Metal Additive Manufacturing Systems’ that show Additive Industries’ MetalFAB1 systems combines the lowest system investment with the lowest total cost per part and highest annual capacity. We have launched a new partnership with Fraunhofer Project Centre at the University of Twente (NL) and the Fraunhofer Institute for Production Technology IPT in Aachen (DE). Last but not least, we launched a new initiative to pool the volume of generic consumables and services. This unique co-operative is to improve quality and reduce cost of consumables for 3D printing. Visit our booth 11.0-E31 to find out more . . . . . . . #additiveindustries #fraunhofer #unversitytwente #collaboration #accelarate #productivity #partnership #benchmarkstudy #formnext #formnext2019  #metalfab1 #additivemanufacturing #3Dmetalprinting #industrialadditivemanufacturing#visitus; B5DWWn8FpuS; 1; 1574177926; (732, 1080); 34; 3941573490; False
False; 2180674889705928019; Die Formnext-Messe zu Additive Manufacturing ist heute in Frankfurt am Main gestartet! :cityscape:  Als Ausstellungshighlight präsentiert das Fraunhofer IWS am Fraunhofer-Gesellschaft-Stand in Halle 3, F50 die COAXwire mini :high_voltage: — die nächste Generation der koaxialen Laser-Draht-Bearbeitungsköpfe zum Laser-Auftragschweißen. Link in Bio für weitere Infos zu COAXwire mini. #lightatwork:light_bulb:#fraunhoferiws #fraunhofer #whatsnext #laser #technology #welding #AM #formnext #formnext2019 #additivemanufacturing #additivemanufacturingsolutions #research #lasertechnology #coaxwiremini #wire #3dprinting #3dprint #3Ddruck; B5DUEIriTVT; 0; 1574176726; (1350, 1080); 30; 8659202289; False
False; 2180672275053919265; Open Roberta Coding Hub eröffnet im Deutschen Museum Bonn.  In der „Smart City“ Bonn gibt es ab heute ein neues Angebot für den digitalen Nachwuchs. Das Deutsche Museum Bonn ist ab sofort „Open Roberta Coding Hub“ und bietet Programmier- und Robotik-Kurse für Kinder, Jugendliche und Familien an.  Das neue Bildungsangebot startet gemeinsam mit dem Fraunhofer-Institut für Intelligente Analyse- und Informationssysteme IAIS @robertarobotics und der “Google Zukunftswerkstatt” @googlezukunftswerkstatt ______________________________________________________________________________________________________________#deutschesmuseumbonn #robotik #openrobertacodinghub #fraunhofer #fraunhoferinstitut #smartcity #googlezukunftswerkstatt #familytime #schule #schulenrw #programmieren #roboter #deutschesmuseum #ausstellung #exhibition #exponat #museum #technik #science #bonn #bundesstadtbonn #badgodesberg #naturwissenschaft #wissenschaft #bildung #gutzuwissen #openroberta; B5DTeFmIbwh; 1; 1574176414; (1080, 1080); 64; 8065795849; False
False; 2180661037781730690; Filipe Soares is one of Fraunhofer AICOS’ researchers present at #MEDICA 2019, showcasing our portfolio item #Ophta - Decentralised screening in ophthalmology - and demoing the #EyeFundusScope prototype, a smartphone-based handheld optical device that captures retinal images automatically for risk assessment of multiple eye diseases by Computer Vision and AI.  Learn more about #Ophta at: https://www.aicos.fraunhofer.pt/en/our_work/portfolio/ophtha.html  Join us in Düsseldorf, Germany, for the medical sector largest international event, and visit our Booth in Hall 10 No. G5, from November 18th to the 21st. Stay tuned for more on this topic, following us on social media.  #Fraunhofer #AICOS #ProposingFutures #ImpactingLives; B5DQ6kEg8WC; 0; 1574175074; (810, 1080); 6; 6567555936; False
False; 2180656812156760771; Helio – unser brandneues HMI Management System ist in der aktuellen Studie des Fraunhofer Instituts eines von 13 getesteten HMI Tools und kann sich mit dem internationalen Wettbewerb messen. Helio punktet vor allem beim Thema Innovation und Benutzerfreundlichkeit. Darauf sind wir mächtig stolz.  Weitere Infos https://hmi-project.com/de#helio-fraunhofer  #hmiproject #heliohmi #usability #fraunhofer #hmitool #cms #uxintelligence; B5DP9Epo7LD; 0; 1574174571; (1080, 1080); 13; 3924860735; False
False; 2180621689128775602; 98% Calciumcarbonat-Anteil im HAGA Naturkalk machen einen Unterschied! Die Brillanz ist unvergleichlich, ebenso die ökologische Reinheit, die vom Fraunhofer Institut IBP bestätigt wurde. . . . . . #haga #naturkalk #biokalk #sumpfkalk #kalk #naturbaustoffe #natürlicherbaustoff #naturprodukt #ökologischbauen #ökologisch #nachhaltig #wohngesund #biobau #ökologischeinrichten #schönerwohnen #schweiz #reinheit #calciumcarbonate #fraunhofer #fraunhoferinstitut #ibp #brillanz; B5DH99yCG-y; 0; 1574170384; (973, 1080); 40; 8514515904; False
False; 2180495680685277977; Im Reinraum des Fraunhofer Instituts EMFT mit meiner großartigen Assistentin Barbara Kolb #fraunhofer #fraunhoferemft #fraunhoferinstitut; B5CrUTRhQMZ; 1; 1574155362; (720, 1080); 35; 4546789078; False
False; 2180419792490494732; Moderation der Podiumsdiskussion beim Symposium der Gesellschaft für Informatik zu Mensch-Technik-Interaktion. Und ja, der @daniel_krupka_inofficial ist zum Anschmachten :face_with_tears_of_joy::zany_face: #digitalisierung #speaker #hci #ethics #algorithm #fraunhofer #fraunhoferiese #digitalization; B5CaD-4oHsM; 0; 1574146316; (926, 1080); 31; 2870383397; False
False; 2180339452759602759; 月曜日のお客様 トレーナーに会社名 お仕事で初めての日本  #tsukiji  #おかみ丼々和田  #京風おばんざい  #ご縁を繋ぐ店  #秘伝の出汁 #こだわりの食材 #fraunhofer #ビール好き  #また来てくださいね; B5CHy4rgXZH; 0; 1574136738; (1077, 1080); 22; 2587816842; False
False; 2180017689691427498; Ready for Industry 4.0: our research partner @fraunhofer.ipt presents a new function for visualizing process data of the LMD-W-20-L wire cladding module live at @formnext in Frankfurt. Visit the joint #Fraunhofer booth in Hall 11.0, Booth D51 and watch measurement data like force and temperature on your own mobile device. Furthermore, the IPT team will present its clean and stable wire cladding processes for nickel-based alloys.  #navigatingamcomplexity #additivemanufacturing #3dprinting #engineering #industrialdesign #future #design #research #innovation #technology #aachen #productivity #researchanddevelepment #digital #industry4_0 #LMD #Formnext :copyright:Fraunhofer IPT; B5A-oneIBKq; 0; 1574098381; (760, 1080); 19; 16659495895; False
False; 2179982398339173691; A nossa equipa de P&D viajou até à Alemanha para realizar testes de isolamento acústico num novo produto. Os testes foram muito bem sucedidos. :black_small_square: Our R&D team travelled to Germany to perform sound insulation tests on our new product. The tests have been really successful. :camera:  @espero_waalwijk #mobilewalls #paredesmoveis #paredesmóveis #divisorias #divisórias #divisoriasmoveis #divisóriasmóveis #divisoriasacusticas #divisóriasacústicas #soundproof #fraunhofer #fraunhoferinstitut; B5A2nD1nE07; 0; 1574094174; (750, 750); 10; 291525787; False
False; 2179963557750429885; Additive Manufacturing with Laser Material Deposition (LMD): Fraunhofer ILT and IQ evolution GmbH will be showing a jointly developed material feed device with integrated cooling and sensor technology for LMD at this year’s formnext. Meet the experts at the joint Fraunhofer booth D51 in Hall 11!  Watch the video: s.fhg.de/EEW  #additivemanufacturing #3dprinting #formnext #frankfurt #future3D #laser #innovation #fraunhoferilt #lasercongress #akl20 #photonics #angewandteforschung #forschung #fraunhofer @additive_fraunhoferilt; B5AyU5LAti9; 1; 1574091928; (721, 1080); 40; 7598001063; False
False; 2179924082329071306; Wie hoch ist Euer Stresslevel am Arbeitsplatz? Das soll sich objektiv messen lassen. Gute Nachricht u.a. für das Betriebliche Gesundheitsmanagement. Informiert Euch doch bei Fraunhofer auf der MEDICA 2019 der Messe Düsseldorf in Halle 10 Stand G05. Wir haben auch Anti-Stress-Bälle dabei. https://www.igd.fraunhofer.de/veranstaltungen/medica-2019-0 -- #Fraunhofer #forschung @fraunhofergesellschaft #medica2019 #medica @messe_duesseldorf; B5ApWc0iy7K; 0; 1574087222; (1080, 1080); 13; 8425123865; False
False; 2179863324076974664; The #MEDICA – Trade Fair kicked-off today and our team is waiting for you.  Maria Vasconcelos is one of Fraunhofer AICOS’ researchers present at the event, showcasing our portfolio itens #Derma - Decentralised screening in dermatology and #Micron - Affordable and automated mobile-based microscopy.  Learn more about our portfolio item #Derma at: https://www.aicos.fraunhofer.pt/en/our_work/portfolio/derma.html  And #Micron at: https://www.aicos.fraunhofer.pt/en/our_work/portfolio/micron.html  Join us in Düsseldorf, Germany, for the medical sector largest international event, and visit our Booth in Hall 10 No. G5, from November 18th to the 21st. Stay tuned for more on this topic, following us on social media.  #Fraunhofer #AICOS #ProposingFutures #ImpactingLives; B5AbiTSgqJI; 0; 1574079979; (810, 1080); 13; 6567555936; False
False; 2179813133829786806; We have gotten somewhat used to presenting ourselves, but in a cinema in front of 360 students was a new experience! :popcorn:For the interdisciplinary Project Consumer Project, FEST will facilitate contact between the students and case owner Philips. Also, we are providing workshops in the project and will assist throughout. We are excited to get in touch with and help so many students! :woman_student_light_skin_tone: #fpc #fest #fraunhofer #utwente #connecting #students #academia #industry; B5AQH7-p8y2; 0; 1574073996; (810, 1080); 19; 10512711932; False
False; 2179805609204542704; Es ist wieder so weit! Trefft uns diesen Donnerstag, den 21. November, im TechnologieZentrum Dortmund. Hier findet unser monatlicher Miners-Abend statt, unser Networking-Event in entspannter Atmosphäre. Zudem gibt es dieses Mal eine spannende Key-Note von Jens Schmutzler und Sven Gröning (Gründer von VERISCO). Wir freuen uns auf ein Bier und eine Runde Kickern :clinking_beer_mugs: :soccer_ball: oder soll es doch lieber die gute alte Super Nintendo sein? :alien_monster::joystick::robot_face: Anmeldungen gerne über die meetup Plattform (dies hilft uns bei der Planung). Ihr seid jedoch auch ohne Anmeldung herzlichst willkommen! bit.ly/2S2nZPX  #MotionMiners #meetup #snes #beer #Bier #kicker #IIoT #IoT #BigData #startup #logistik #produktion #healthcare #Prozessoptimierung #manuelleprozesse #meettheteam #digihub #exist #gruenderszene #ruhrgebiet #dortmund #innovation #sensoren #automatisiert #ergonomieanalysen #effizienzanalysen #effizienzoptimierung #fraunhofer #fraunhoferinstitut; B5AOacICmzw; 0; 1574073099; (1351, 1080); 15; 16441245699; False
False; 2178272511150689690; Blau, 4 Räder und ein Stern. Also eigentlich kaum ein Unterschied zwischen den beiden Fahrzeugen.  Vielen Dank für das spontane Treffen am Sonntag, @john_infinite_edits  #amg #gt #amggt4door #w169 #mercedes #stuttgart #unistuttgart #fraunhofer; B46x07TIo2a; 2; 1573890340; (1080, 1080); 6; 402897304; False
False; 2177732913360198827; Fraunhofer AICOS New Business Development Manager, Hugo Grácio, will be attending #MEDICA 2019, presenting our Center for Assistive Information and Communication Solutions – AICOS, our portfolio and competences set, and the technologies we have developed through our applied research activities.  The presence of our NBD Manager is a key enabler of the dissemination of Fraunhofer AICOS’ applied research results and boost to expanding our network.  Learn more about our portfolio at: https://www.aicos.fraunhofer.pt/en/our_work/portfolio.html  Join us in Düsseldorf, Germany, for the medical sector largest international event, and visit our Booth in Hall 10 No. G5, from November 18th to the 21st. Stay tuned for more on this topic, following us on social media.  #Fraunhofer #AICOS #ProposingFutures #ImpactingLives; B443Ivsgtyr; 0; 1573826015; (810, 1080); 10; 6567555936; False
False; 2177664669290931077; Here are some of the highlights of Fraunhofer AICOS’ presence at the Digitising European Industry Stakeholder Forum 2019, via our researcher, André Carreiro.  From November 13th to the 15th, this year’s edition, organised by the European Commission and the Spanish Ministry of Industry, Trade and Tourism, is focused on Artificial Intelligence and Digital Innovation Hubs.  #Fraunhofer #AICOS #ProposingFutures #ImpactingLives #EuropeanComission #AI #DigitalInnovationHubs; B44nnqdASOF; 0; 1573817879; (769, 1080); 10; 6567555936; False
False; 2177662674388024270; Um Gebäude zu heizen und zu kühlen, wird mehr als ein Drittel der Gesamtenergie in Europa und weltweit verbraucht. Üblicherweise wird diese Energie hauptsächlich aus fossilen Brennstoffen gewonnen. . »EBC Annex 64« war ein dreijähriges internationales Forschungsprojekt mit dem Ziel, auf kommunaler Ebene energieeffiziente und kosteneffiziente Lösungen für 100% erneuerbare und emissionsfreie Energiesysteme aufzuzeigen. Der »LowEx Approach for Communities« wird in diesem Projektbericht detailliert vorgestellt. . Die Zielgruppe dieses Berichts sind Entscheidungsträger in Gemeinden, in der Energieversorgung und der technologischen Industrie sowie Projektentwickler und Wohnungsbauunternehmen. . Jetzt druckfrisch bei uns – Link zum Bookshop in der Bio. . #fraunhofer #fraunhoferverlag #fraunhoferinstitut #whatsnext #energy #energysupply #energyefficiency #renewableenergy #civilengineering #heatingsector; B44nKojhnvO; 0; 1573817642; (1080, 1080); 10; 15855590147; False
False; 2177601595071102450; Mittlerweile haben sich die »Physikalischen Experimente« zum Workshop-Klassiker entwickelt: Im Rahmen der Patenschaft zwischen dem Fraunhofer IPA und dem Kinder- und Jugendhaus Vaihingen in unmittelbarer Nachbarschaft beeindruckte diese Woche IPA-Mitarbeiter Dr. Alexander Schloske zum wiederholten Mal mit »Forschung zum Anfassen«. Die Kids fanden es klasse – trotz frostiger Temperaturen.  #physik #experimente #kinder #jugendhaus #stuttgart #vaihingen #patenschaft #forschung #wissenschaft #fraunhofer #nachwuchswissenschaftler #jungeforscher; B44ZR0AiX3y; 1; 1573810360; (595, 1080); 20; 7560872861; False
False; 2177200876091980639; #IlCantiereDelFuturo: Venerdì 22 (ore8-18) e sabato 23 novembre 2019 (ore9-19) nel Safety Park (BZ) - In collaborazione con partner locali e internazionali Niederstätter invita alla fiera sulle #TecnologieAvanzate in cantiere. ⠀ ⠀ #feelfreetobuild #diamospazioallesoluzioni #niederstaetter #photogram #leica #sapiram #apa #gps #lidat #trackunit #palfinger #zeroemissioni #rentmas #vr #ar #fraunhofer #unibz #elektro #Kramer #gru #liebherr #bim #esoschelettro #robot #simulatore #gruatorre #fiera #tecnologie; B42-KlYIbtf; 0; 1573762591; (720, 1080); 15; 7402064619; False
False; 2177191702729682164; Festsymposium für Prof. Dr. Albert Heuberger, Geschäftsführender Institutsleiter des Fraunhofer-Instituts für Integrierte Schaltungen (IIS), in Erlangen: Landtagspräsidentin Ilse Aigner würdigte in ihrer Laudatio anlässlich des 60. Geburtstags Heubergers dessen langjährige wissenschaftlichen Erfolge. Er habe darüber hinaus am größten Fraunhofer Institut ein Netz zwischen Wissenschaft und Wirtschaft und Politik geknüpft. Beispiele seien der Forschungsverbund ‚For3D‘, Wettbewerb ums E-Dorf oder der 5G-Mobilfunk in der Industrie. „Am Ende der Wertschöpfungprozesse stehen bei Ihnen immer hochtechnologische Produkte, die aus Ideen der Spitzenforschung geboren worden sind!“, so Aigner. #wissenschaft #bayern #erlangen #fraunhofer; B428FGBIWz0; 0; 1573761497; (1080, 1080); 55; 11845109104; False
False; 2177122227899294774; #dummgefragtdonnerstag  Natürlich kann man das! Wir bei Fraunhofer freuen uns über interessierte, kreative Köpfe, die Lust auf angewandte Forschung haben! Ob eine wissenschaftliche Tätigkeit in der Forschung oder ein spannender Werkstudierendenjob in der Verwaltung – du findest sicher auch etwas für dich :upside-down_face: Klick dich am besten schnell rein unter www.fraunhofer.de/karriere :nerd_face: . . . .#science #forschung #wissenschaft #fraunhofer #karriereinderforschung  #dummgefragt #studentenjobs #studium #abschlussarbeit #praktikum #angewandteforschung #fraunhoferinstitut #karrieresprungbrett; B42sSGii2Q2; 0; 1573753215; (1080, 1080); 34; 4112137767; False
