comments_disabled; id; edge_media_to_caption; shortcode; edge_media_to_comment; taken_at_timestamp; dimension; edge_liked_by; owner; is_video
False; 2160401000012327285; Vanessa hat ihren Namen jetzt auch auf Instagram von @vanessa.stanat zu @vanessa.tamkan geändert:ring::ring: #gntm#gntm2019#gntm2020#germanysnexttopmodel2019#germanysnexttopmodel#germanysnexttopmodel2020#ichbingntm2020#beauty#model#modelling#shooting#photographer#casting#ring#marry#marriage#wedding#dress#instagram#name#change; B37SUNiIil1; 0; 1571759890; (1349, 1080); 13; 4829846053; False
False; 2160149397336994396; 1025 – Inktobertwentytwoghost  Inktober Day 22 : "ghost"  When the young sorcerer came near the treasure chest a strange voice raised. “Don’t you dare to open this chest! Its content won’t help you on your way! It’s dangerous to go with it – don’t take it!” It felt like the voice was far away but right next to him at the same moment. And when the sorcerer took a second look he realized that a ghostly figure stood next to the treasure… it was the ghost of the misfit who traded the magic ring with a rock. And it seemed like he didn’t want him to get the ring inside the chest…  www.facebook.com/ClownCatComics  ____________________________  #germancomics #comics #comicartist #illustrator #illustrations #deutschecomics #indiecomics #dailydoodles #clowncatcomics #inktober #inktober2019 #dragon #dungeonsanddragons #thelegendofzelda #linksawakening #botw #dragonquest #husky #goodboy #monster #adventure #treasurechest #magic #gameofthrones #dc #marvel #snow #winter #ichbingntm2020 #journey; B36ZG6SC7Jc; 0; 1571729896; (1350, 1080); 50; 5509398383; False
False; 2160041699187771711; #morgenschiss #modernart #freetoilet #good #morning #fun #proudtobered #upsididitagain #underpressure #nopainnogain #ichbingntm2020 #ichundmeinklo #ichputzohne #sweetashell #noshame #shitstorm #takealookandsmile #kissofposeidon #fovklo #coffee #work #picoftheday #nevergrowup #gameofthrones #haveaniceday #instazensur#freeart; B36AnskHkk_; 0; 1571717058; (1080, 1080); 10; 3270373332; False
False; 2159905542533869886; #heidiklum #tomkaulitz #gntm #tokiohotel #love #life #kiss #married #couplegoals #heidiundtom #wedding #instagood #beautiful #happy #gntm #ichbingntm2020 #blackandwhite; B35hqWzIPE-; 3; 1571700826; (877, 750); 364; 9248464107; False
False; 2159898901850271880; Also ich habe Urlaub und ihr so?  Früh aufstehen Papi zuschauen beim Dinge machen. Und danach ans Meer.  Ich muss schon sagen Ich habe echt Stress hier :dog_face: . .  #hundeliebe #hund #seelenhund #hundefoto #meinhund #lebenmithund #ichliebemeinenhund #besterhund#weisserschäferhund #weisserschweizerschäferhund #gsd #whiteswissshepherd #swissshepherd #hundefotografie #lieblingshund#pfotenliebe #vierpfoten#herzaufvierpfoten #hundemodell l #hundekind #hundewelt#gopro5 #dogtraining #whiteshepherdworld#germanynexttopmodel2020#hundemodel#schäferhundwelpe #ichbingntm2020#doglife; B35gJuLirCI; 15; 1571700035; (766, 1080); 210; 6882806055; False
False; 2159768986884223235; Unsere #wunderschöne Blondine Polina F bei @elenamodels.de :smiling_face_with_3_hearts::red_heart: ———————————————————————— Modelbook: https://elenamodels.de/model/polina-f/?image=17; B35CnNcI7ED; 2; 1571684548; (1350, 1080); 86; 3271536312; False
False; 2159758242243291039; Maja R bei @viviennemodels x Magazine #ELLE #graziamagazine #vogue ———————————————————————— Modelbook: https://viviennemodels.de/models/women/maja-r/; B35AK2toief; 2; 1571683267; (1350, 1080); 59; 527521784; False
False; 2159745852820812274; rainy days :cloud_with_rain: • Photographer: @marius.breker / @padervideography • • • #herbsttag #regnerisch #regentropfen #dauerregen #herbstliebe #schmuddelwetter #dorfleben #sportlife #autumn #autumnvibes #rainyday #streetphotography #streetfashion #portraitphotography #model #portrait #portraitsmadeingermany #ichbingntm2020 #portrait_vision #portraiture #adventureworld #fitnessmodel  @portraitpage @portraits.made.in.germany @portraittalents @talent.university @portraitaus; B349WkKgfHy; 11; 1571681790; (720, 1080); 314; 2274042386; False
False; 2159729184969104082; #throwback to working with @thisisher.style :hibiscus: love working with empowering and energetic women :smiling_face_with_heart-eyes:; B345kBBIJrS; 28; 1571679803; (1256, 1080); 484; 2241306701; False
False; 2159702018713922023; Trying to spin my hair for a #slowmotion :woman_tipping_hand_light_skin_tone:; B34zYseIynn; 11; 1571676754; (937, 750); 83; 17317438983; True
False; 2159680098509474928; Who is Next? DM for Shooting :smiling_face_with_heart-eyes: #shooting #fotoshooting #beauty #makeup #rauch #shoot #portrait #i #model #hobby #love #instagood #instamood #lfl #portraitphotography #portraitvision #vision #dog #hobbymodel #bayreuth #nuremberg #nürnberg #bayern #oberfranken #bestfriends #friendship#outdoor #ichbingntm2020; B34uZtsI0xw; 6; 1571673951; (718, 1080); 144; 8655540420; False
False; 2159518364367535820; :sparkles:Aranea Highwind - Final Fantasy XV :sparkles: Photo: @der_schmidtler  Assistant: @richard_.photo :two_hearts: War echt ein tolles Shooting mit euch :grinning_face_with_big_eyes: . :sparkles: #aranea #araneahighwind #araneahighwindcosplay #araneacosplay #araneafinalfantasyxv #finalfantasy #finalfantasyxv #finalfantasyxvcosplay #finalfantasycosplay #finalfantasyaranea #finalfantasyxvaraneahighwind #finalfantasy15 #finalfantasy15cosplay #finalfantasy15aranea #ffxv #ffxvcosplay #ffxvaranea #ffcosplay #cosplay #cosplayweapon #selfmadecosplay #austriacosplay #cosplayarmor #austriangirl #ichbingntm2020 #ichbingermanysnexttopmodel2020 #cosplaylove #cosplayphotoshoot #cosplayaranea; B34JoLCDz7M; 12; 1571654671; (1350, 1080); 206; 560478624; False
False; 2159424157163542160; 1024 – Inktobertwentyonetreasure  Inktober Day 21 : "treasure"  An hour or just a few moments – even the young sorcerer couldn’t tell how long the two of them waited in complete silence, hidden in their small cave. When they finally snug outside it felt like the silence around them was even more intense. The giant beast laid there. Motionless. As if it was dead. Or a statue. And right there next to its gigantic claw: A treasure chest.  www.facebook.com/ClownCatComics  ____________________________  #germancomics #comics #comicartist #illustrator #illustrations #deutschecomics #indiecomics #dailydoodles #clowncatcomics #inktober #inktober2019 #dragon #dungeonsanddragons #thelegendofzelda #linksawakening #botw #dragonquest #husky #goodboy #monster #adventure #riding #magic #gameofthrones #dc #marvel #snow #winter #ichbingntm2020 #journey; B330NRvIVaQ; 2; 1571643441; (1350, 1080); 50; 5509398383; False
False; 2159315669804214073; #morgenschiss #modernart #freetoilet #good #morning #fun #proudtobered #upsididitagain #underpressure #nopainnogain #ichbingntm2020 #ichundmeinklo #ichputzohne #sweetashell #noshame #shitstorm #takealookandsmile #kissofposeidon #fovklo #coffee #work #picoftheday #nevergrowup #gameofthrones #haveaniceday #instazensur#freeart; B33bilAnWc5; 0; 1571630508; (1080, 1080); 14; 3270373332; False
False; 2159081771279395235; Das nächste mal wenn wenn Liebe kommt, dann will ich dass sie bleibt. Dann will ich dass sie bleibt @musikvonlotte das zweite Bild ist ein Jahr vorher entstanden :see-no-evil_monkey: wir haben letztens das Shooting nachgestellt #nbg #shooten #hobbymodel #model #shoot #pics #tfp #tfpmodel #ichbingntm2020 #modelling #lifestyle #bt #tfpshooting #girl #thankful #intagood #hotpants #blondgirl #bauchfrei#curvy #allwhite #graffiti #lostplace #weiss #shorts#lp #germangirl #travel #germany #eremitage; B32mW6CISmj; 0; 1571602625; (718, 1080); 159; 281646211; False
False; 2159013537148812330; #lisabraun #MyTalentedDaughter #ichbingntm2020 #GNTM2020 #gntm #belarusmodel #austriangirlinBelarus #naturalbeauty #classicalbeauty #MINSK2019; B32W1-DA7wq; 1; 1571594491; (779, 750); 25; 2476547868; False
False; 2159012883869007556; #lisabraun #MyTalentedDaughter #gntm #GNTM2020 #ichbingntm2020 #austriangirlinBelarus #belarusmodel; B32WsdogP7E; 0; 1571594413; (758, 750); 12; 2476547868; False
False; 2159012457593695657; #lisabraun #MyTalentedDaughter #ichbingntm2020 #gntm #GNTM2020 #belarusmodel #austriangirlinBelarus #MINSK2019; B32WmQog-2p; 0; 1571594362; (937, 750); 16; 2476547868; False
False; 2159011857170447203; #lisabraun #MyTalentedDaughter #ichbingntm2020 #gntm #GNTM2020 #belarusmodel #austriangirlinBelarus #naturalbeauty; B32WdhcgDtj; 0; 1571594291; (750, 750); 21; 2476547868; False
False; 2159011225424412179; #lisabraun #MyTalentedDaughter #gntm #ichbingntm2020 #gntm #belarusmodel #austriangirlinBelarus #naturalbeauty #classicalbeauty; B32WUVFgL4T; 0; 1571594216; (937, 750); 13; 2476547868; False
False; 2159010442482280549; #lisabraun #MyTalentedDaughter #ichbingntm2020 #gntm #GNTM2020 #belarusmodel #austriangirlinBelarus #classicalbeauty; B32WI76g-hl; 0; 1571594122; (937, 750); 29; 2476547868; False
False; 2158997960512384889; • In love with this autumn days :fallen_leaf::smiling_face_with_3_hearts::sun: •  #girl #instagram #instagirl #germany #bavariangirl #bavariannature #bavariangirls #passau #munich #bodygoals #hairgoals #sun #beautiful #love #selflove #me #happy #sunny #trees #hobbyblogger #model #potd #inspo #tumblr #gntm2020 #ichbingntm2020; B32TTTLIi95; 56; 1571592634; (1350, 1080); 688; 3918442851; False
False; 2158993963390983059; #brainfoodwithana is back :high_voltage: some of you might know this from movies but when I first read it - I thought it was a joke :grinning_face_with_sweat: beware to swipe :backhand_index_pointing_right_light_skin_tone: #Repost @medicalpedia with @get_repost ・・・ Here's something we bet you've never seen before: ANT heads used instead of sutures for wound closure!  This particular breed of ants is called the Dorylus. They are also known as driver ants or safari ants. They’re basically large army ants which are typically found in central and eastern Africa.  Because of their strong jaws, they are used as emergency sutures, when nothing else is available. Often times, the smaller villages found in the Congo and around Africa will use them since band aids aren’t necessarily available.  They’ll hold the ant by the back part of their body, line up their jaws with the wound, then the army ant will bite using its jaws. Once the jaw has ‘sutured’ both sides of the wound, they’ll break off the body of the ant, leaving only the head and the jaws. This creates a natural suture which can be used in the wild if no other supplies are available.  The suture itself can actually hold for days if needed, and can be repeated if necessary to help with the healing.; B32SZIkIduT; 24; 1571592158; (1350, 1080); 299; 2241306701; False
False; 2158971022594960816; __Star coiffeur Udo Walz:dizzy: Ich liebe es, immer wieder neue interessante Menschen kennen zu lernen! Vielen Dank an @disy_fliessi @disy_model @disy_magazin ! Ich denke sehr gerne an das Finale in Berlin zurück :smiling_face_with_3_hearts: . . . . . . . . . . . . . #ootd:growing_heart:#anajohnson#gntm2020#blondesandcookies#longhairgoals#fashiongalsz#franziskaelea#annaix#inspojunkie#ichbingntm2020#germanbloggerinspo#ichbingermanysnexttopmodel2020#dijanibanani#germanbloggergirls#udowalz#carmushka#carmushkapresets#fairysdaily#hairsandstyles#disy#ü40blogger#fashionover40#disymodel#0711#stuttgart#kornwestheim#cosmeticdentist#instadentist#dentistryworld#zahnaufhellung; B32NLTSIm2w; 166; 1571589423; (1080, 1080); 847; 7786879675; False
False; 2158847650582175252; Ich hatte einfach mega Lust auf so eine Bildserie:smiling_face_with_heart-eyes: Jeder von uns ist was besonderes, egal wie man aussieht, wir sollten unser Leben immer wieder täglich schätzen:smiling_face_with_heart-eyes: Sagt mir gerne eure Meinung zu sowas:) Who is Next? DM for Shooting :smiling_face_with_heart-eyes: #shooting #fotoshooting #beauty #makeup #rauch #shoot #portrait #i #model #hobby #love #instagood #instamood #lfl #portraitphotography #portraitvision #downsyndrom #trisomie21 #hobbymodel #bayreuth #nuremberg #nürnberg #bayern #oberfranken #bestfriends #friendship#outdoor #ichbingntm2020; B31xIAJIx4U; 22; 1571574716; (1350, 1080); 198; 8655540420; False
False; 2158845594180444955; Sonntags von der Frühschicht nach Hause kommen... www.facebook.com/ClownCatComics __________________  #clowns #cats #comics #cat #kitten #kittens #katze #kätzchen #animals #sleep #sleeping #schlaf #schlafen #beans #toebeans #catfeet #kittyfeet #sunday #ichbingntm2020 #lunatausendschön; B31wqE-CuMb; 0; 1571574471; (1350, 1080); 69; 5509398383; False
False; 2158836079502486776; Mal wieder schön ne runde rumgeflitzt :dog::dog::dog: . . . . . #sister #schwester #spielzeit #herbst #spielen #labrador #hund #hündin #sennenhund #australienshepherd #appenzellersennenhund #appenzellermix #appenzeller #australianshepherdmix #welpen #welpe #autumn #hundewelpen #ichbingntm2020 :grinning_face_with_smiling_eyes: #healthydog #tucheim #dog #doglover #dogofinstagram #dogoftheday #hello #dogsplaying #aussie #aussiepuppy; B31ufnvCuz4; 0; 1571573337; (1080, 1080); 39; 12763006472; False
False; 2158795632637782284; Oh jaaaaaaa genau da.  Nicht auf hören hast du gehört. . .  #hundeliebe #hund #seelenhund #hundefoto #meinhund #lebenmithund #ichliebemeinenhund #besterhund#weisserschäferhund #weisserschweizerschäferhund #gsd #whiteswissshepherd #swissshepherd #hundefotografie #lieblingshund#pfotenliebe #vierpfoten#herzaufvierpfoten #hundemodell l #hundekind #hundewelt#gopro5 #dogtraining #whiteshepherdworld#germanynexttopmodel2020#hundemodel#schäferhundwelpe #ichbingntm2020#doglife; B31lTCqCikM; 9; 1571568515; (1045, 1080); 247; 6882806055; False
False; 2158754029446847812; #morgenschiss #modernart #freetoilet #good #morning #fun #proudtobered #upsididitagain #underpressure #nopainnogain #ichbingntm2020 #ichundmeinklo #ichputzohne #sweetashell #noshame #shitstorm #takealookandsmile #kissofposeidon #fovklo #coffee #picoftheday #nevergrowup #gameofthrones #haveaniceday #instazensur#freeart; B31b1oqn11E; 0; 1571563555; (1080, 1080); 11; 3270373332; False
False; 2158687414713978082; Release 13.02 !!!! Ruf mich vor der Arbeit an ich Battle dich : xxxx ? @koolsavas  Immer wieder Sonntags.  In 2 Wochen “Urlaub”, ab nach Allgäu :woman_facepalming_medium-light_skin_tone::face_with_tears_of_joy::cow::mountain::mount_fuji::postal_horn: Du willst mehr sehen ? Dann folge dem Link!  #rap #rapperin #deutschrap #frauenrap #ghetto #plattenbauromantik #plattenbauost #deutschrapnewcomer #emotionalrap #deutschrapnewcomer #deutschrapnewcomer2019 #deutschrapnewcomer2020 #adidas #deutschrapszukunft #antifuchs #kittykat #juju44 #kobramilitär #kobramilitär:snake: #nura #badmomzjay #rostockermädchen #leipzigbeauties #420 #sido #bonezmcrafcamora #gzuz #kontrak  #ichbingermanysnexttopmodel2020 #ichbingntm2020 Hahahaha @heidiklummklumm; B31MsQ3Igzi; 9; 1571556597; (750, 750); 96; 1942893213; True
False; 2158645253813484612; 1023 – Inktobertwentytread  Inktober Day 20 : "tread"  The landscape of White Scale quaked again. But this time it wasn’t because for the beasts power. The dragon screamed in pain while he trod a few steps away from the cave. His own scale thrown by the young sorcerer hit his eye. The sorcerer himself as well as the husky squatted in their hide-out hoping that this would repulse the giant lizard without making him angrier. So neither of them – too afraid to look outside – did even see how the dragon stumbled, felt down and lost the chest around his neck. And then: silence.  www.facebook.com/ClownCatComics  ____________________________  #germancomics #comics #comicartist #illustrator #illustrations #deutschecomics #indiecomics #dailydoodles #clowncatcomics #inktober #inktober2019 #dragon #dungeonsanddragons #thelegendofzelda #linksawakening #botw #dragonquest #husky #goodboy #monster #adventure #riding #magic #gameofthrones #dc #marvel #snow #winter #ichbingntm2020 #journey; B31DGvdorxE; 0; 1571550588; (1350, 1080); 62; 5509398383; False
False; 2158282065733400161; I've had an angel on my shoulder all my life.:baby_angel_medium-light_skin_tone: #photography #photooftheday #blackandwhite #ichbingntm2020 #justkidding #whysoserious :camera_with_flash:by @nathaliehsnkmp; B3zwhqNIrZh; 6; 1571507293; (1349, 1080); 84; 2109469238; False
False; 2158157210940222628; Leute, es ist wirklich unglaublich! Anfang der Woche haben wir Euch gebeten, Likes für unsere Gesundheit zu spenden - und wie hier zu erkennen, habt ihr uns geholfen. Wir von Clown Cat Comics befinden uns auf dem Weg der Besserung. Nur noch 16.000 Likes und wir sind wieder kerngesund. Danke Dafür!  www.facebook.com/ClownCatComics __________________  #clowns #cats #comics #cat #kitten #kittens #katze #kätzchen #animals #norwegischewaldkatze #sleep #sleeping #fluffy #fluff #schlaf #schlafen #ichbingntm2020 #sircharliemaunzalot; B3zUIyHiiyk; 0; 1571492409; (1080, 1080); 42; 5509398383; False
False; 2158003315494052742; Who is Next? DM for Shooting :smiling_face_with_heart-eyes: #shooting #fotoshooting #beauty #makeup #rauch #shoot #portrait #i #model #hobby #love #instagood #instamood #lfl #portraitphotography #portraitvision #vision #dog #hobbymodel #bayreuth #nuremberg #nürnberg #bayern #oberfranken #bestfriends #friendship#outdoor #ichbingntm2020; B3yxJT0I2OG; 1; 1571474063; (1350, 1080); 110; 8655540420; False
False; 2157973096924637216; 1022 – inktobernineteensling  Inktober Day 19 : "sling"  Motivated by the thoughts of the misfit magician the young sorcerer and the husky decided to use their minds and hearts to flee from the imprisonment by the dragon. They got only a few things with them to fight the beast anyway but they knew it would only take a while for the dragon to regain his old strength and fiery breath… They young sorcerer took the handle of his back put the dragon scale they got from its tale between it and started to swing it around.  Then he flung the scale through the air right at the entrance and the dragons eye behind it.  www.facebook.com/ClownCatComics  ____________________________  #germancomics #comics #comicartist #illustrator #illustrations #deutschecomics #indiecomics #dailydoodles #clowncatcomics #inktober #inktober2019 #dragon #dungeonsanddragons #thelegendofzelda #linksawakening #botw #dragonquest #husky #goodboy #monster #adventure #riding #magic #gameofthrones #dc #marvel #snow #winter #ichbingntm2020 #journey; B3yqRklCugg; 0; 1571470461; (1350, 1080); 56; 5509398383; False
False; 2157969099594897520; #morgenschiss #modernart #freetoilet #good #morning #fun #proudtobered #upsididitagain #underpressure #nopainnogain #ichbingntm2020 #ichundmeinklo #ichputzohne #sweetashell #noshame #shitstorm #takealookandsmile #kissofposeidon #fovklo #coffee #picoftheday #nevergrowup #gameofthrones #haveaniceday #instazensur#freeart; B3ypXZxn5hw; 0; 1571469984; (1080, 1080); 12; 3270373332; False
False; 2157704860697986097; Race the little beauty ♡ #bmw #e30 #nürburgring #nordschleife #truelove #bmwpower #bmwnation #trackaddict #tracktools #oldschool #trackobsession #bmwclassic #greenhell #photography #instagram #ichbingntm2020; B3xtSOICYQx; 1; 1571438485; (720, 1080); 110; 1403314064; False
False; 2157583400490317794; Tolle Bilderreihe unserer tollen Katerina Filipovic von :camera_with_flash: @dusannpetrovic :fire::smiling_face_with_heart-eyes: ———————————————————————— Modelbook: @viviennemodels // https://viviennemodels.de/models/women/katerina-filipovic.html; B3xRqvfgTfi; 2; 1571424006; (1332, 1080); 106; 527521784; False
False; 2157443697143209997; :black_circle::white_circle: . . . . . . . | Foto: @theresafigge_fotografie | Make-up: @_sopiga_ / @marykay.deutschland | Agency: @_smodels_ #shooting #shoot #shootingday #shootingtime  #modeling #portrait #portraitpage ##portraitphotography #portraitshooting #modelbox #photo #lomoface #photography #foto #fotografie #ichbingntm2020 #photoshooting #fotoshooting #WLYG #girlsofapril #pmawantsyou #dynamicportraits #nextmegastar #megascout; B3wx5ynIGAN; 36; 1571407352; (1350, 1080); 700; 421659642; False
False; 2157428202116189086; :tooth: Ja Moin :tooth: Gerade den Ambulanzbrief ausm Postkasten geholt. Ich hab in meiner Story ja schonmal erzählt, dass mein Unterkiefer schief is und ich Probleme mit den Gelenken hab. Das liegt daran, dass mein Oberkiefer zu schmal is und der Unterkiefer dann zur Seite wegdängelt. Das soll nun durch eine mechanische Verbreiterung des Oberkiefers behoben werden. Zu diesem Zweck wird dieser chirurgisch zersägt und dann mit Spangen und Schrauben über längere Zeit auseinander gedrückt. Einmal der breite nach und einmal der länge nach. Insgesamt sind das 3 OPs und eine 2-jährige orthopädische Behandlung. Das wird auf jeden Fall sehr schmerzhaft und mir wird schon ein bisschen mulmig, wenn ich daran denken tue. Bin gestern beim Googeln über nen Stern-Artikel gestoßen. Malte Zierden (@maltezierden) hat wohl dasselbe hinter sich. Guckt mal in seine Story. Ich hab schon sehr gelacht und das nimmt mir ein wenig die Angst und gibt mir etwas Zuversicht. Naja, also zumindest ihr werdet was zu lachen haben und ich werde dauerhaft high sein :grinning_face_with_sweat: ______________________________________________ #dysganthie #gaumenspaltung #gaumennahterweiterung #operation #surgery #saw #kieferbruch #zahnlücke #mutzurlücke #spreizdeinenkieferzeigdielückelassdichgehen #flüssignahrung #smoothieliebe #drogenaufkassenkosten #morphiumhautthomium #hoffentlichvollnarkose #ichbingntm2020 #nopainnogain #picoftheday #photooftheday #potd #bestoftheday #instadaily #instagood #instago #webstagram; B3wuYTvi4ue; 10; 1571405504; (1080, 1080); 46; 17557082218; False
False; 2157377012380984406; It‘s K/DA Ahri :two_hearts::purple_heart::sparkles: Photo: @liliumpictures . :sparkles: #kda #kdacosplay #kdaahri #kdapopstars #kdapopstar #kdalol #kdaleagueoflegends #ahri #ahricosplay #ahrikda #ahrilol #kdaahricosplay #ahrileagueoflegendscosplay #leagueoflegends #leagueoflegendscosplay #leagueoflegendskda #leagueoflegendsahri #leagueoflegendskdaahri #lolcosplay #lolahri #lolkda #lolkdacosplay #cosplaykda #ichbingntm2020 #ichbingermanysnexttopmodel2020 #cosplayleagueoflegends #popstarskda #nipponnation #nipponnation2019 #cosplay; B3wivZlj-RW; 6; 1571399402; (1350, 1080); 208; 560478624; False
False; 2157324743980641143; Ich hoff du verbringst deine Zeit, mit wem der dich glücklicher macht. Mit wem, der dich glücklicher macht. @musikvonlotte  #nbg #shooten #hobbymodel #model #shoot #pics #tfp #tfpmodel #ichbingntm2020 #modelling #lifestyle #bt #tfpshooting #girl #thankful #intagood #hotpants #blondgirl #bauchfrei#curvy #allwhite #graffiti #lostplace #weiss #shorts#lp #germangirl #travel #germany #eremitage; B3wW2y2IGt3; 3; 1571393171; (1350, 1080); 173; 281646211; False
False; 2157249494491241478; Nope . . . #leerostfriesland #fashion #ichbingntm2020 #ichbingermanysnexttopmodel2020 #photooftheday #beautiful #happy #cute #tbt #like4like #followme #picoftheday #follow #me #selfie #summer #art #instadaily #nature #fun #style #smile #food #kaffee #coffee #couplegoals; B3wFvxTCpwG; 0; 1571384201; (1080, 1080); 33; 5337705409; False
False; 2157227944979209124; 1021 – inktobereightteenmisfit  Inktober Day 18 : "misfit"  Weakened, the Husky huddled up against his friend while the young sorcerer went through his own mind looking for a time when he saw this ornament. When he reached a very dark part of his own memory it all came back. The ornament was the symbol of an infamous sorcerer banished by the magical society for unknown reasons. The only other thing the young sorcerer knew about this misfit was that when he came back from a long quest he requested the magical society to stop relying only on magic and to benefit from the strength of their heart and mind in the first place. Something the magical society considered as an affront. But why should they find this symbol while searching for a magical ring?  www.facebook.com/ClownCatComics  ____________________________  #germancomics #comics #comicartist #illustrator #illustrations #deutschecomics #indiecomics #dailydoodles #clowncatcomics #inktober #inktober2019 #dragon #dungeonsanddragons #thelegendofzelda #linksawakening #botw #dragonquest #husky #goodboy #monster #adventure #riding #magic #gameofthrones #dc #marvel #snow #winter #ichbingntm2020 #journey; B3wA2LwCBuk; 0; 1571381632; (1350, 1080); 57; 5509398383; False
False; 2157139514053555457; #morgenschiss #modernart #freetoilet #good #morning #fun #proudtobered #upsididitagain #underpressure #nopainnogain #ichbingntm2020 #ichundmeinklo #ichputzohne #sweetashell #noshame #shitstorm #takealookandsmile #kissofposeidon #fovklo #coffee #work #picoftheday #nevergrowup #gameofthrones #haveaniceday #instazensur#freeart; B3vsvWCHvUB; 0; 1571371090; (1080, 1080); 12; 3270373332; False
False; 2156856913267111209; Who is Next? DM for Shooting :smiling_face_with_heart-eyes: #shooting #fotoshooting #beauty #makeup #rauch #shoot #portrait #i #model #hobby #love #instagood #instamood #lfl #portraitphotography #portraitvision #vision #dog #hobbymodel #bayreuth #nuremberg #nürnberg #bayern #oberfranken #bestfriends #friendship#outdoor #ichbingntm2020; B3use9iobUp; 1; 1571337402; (718, 1080); 172; 8655540420; False
False; 2156544540830915974; Für den @orientierungsgin . . . . #leerostfriesland #fashion #ichbingntm2020 #ichbingermanysnexttopmodel2020 #photooftheday #beautiful #happy #cute #tbt #like4like #followme #picoftheday #follow #me #selfie #summer #art #instadaily #nature #fun #style #smile #food #kaffee #coffee #couplegoals; B3tldWCiN2G; 2; 1571300164; (1080, 1080); 36; 5337705409; False
False; 2156537067025821246; 1020 – inktoberseventeenornament  Inktober Day 17 : "ornament"  Luckily the dragons rage wasn’t able to make the small cave collapse. The ruin withstood each and every attack of the enormous beast – with one exception… On the altar at the end of the cave something started to shake. A small boulder – right at the place where the magical ring should have been – started to shake. It moved, rolled over and fell down. The young sorcerer stood there, stunned by his fear, unable to avoid the rock. In the last second the magical husky jumped in front of the boy saving him from the projectile before it crashed down into the ground. Now they could see a strange ornament carved into the rock. A ornament that looked familiar to the sorcerer…  www.facebook.com/ClownCatComics  ____________________________  #germancomics #comics #comicartist #illustrator #illustrations #deutschecomics #indiecomics #dailydoodles #clowncatcomics #inktober #inktober2019 #dragon #dungeonsanddragons #thelegendofzelda #linksawakening #botw #dragonquest #husky #goodboy #monster #adventure #riding #magic #gameofthrones #dc #marvel #snow #winter #ichbingntm2020 #journey; B3tjwlhCW4-; 0; 1571299273; (1350, 1080); 54; 5509398383; False
False; 2156421996414421324; #morgenschiss #modernart #freetoilet #good #morning #fun #proudtobered #upsididitagain #underpressure #nopainnogain #ichbingntm2020 #ichundmeinklo #ichputzohne #sweetashell #noshame #shitstorm #takealookandsmile #kissofposeidon #fovklo #coffee #work #picoftheday #nevergrowup #gameofthrones #haveaniceday #instazensur#freeart; B3tJmFqHslM; 0; 1571285555; (1080, 1080); 10; 3270373332; False
False; 2156181891057966815; Who is Next? DM for Shooting :smiling_face_with_heart-eyes: #shooting #fotoshooting #beauty #makeup #rauch #shoot #portrait #i #model #hobby #love #instagood #instamood #lfl #portraitphotography #portraitvision #vision #dog #hobbymodel #bayreuth #nuremberg #nürnberg #bayern #oberfranken #bestfriends #friendship#outdoor #ichbingntm2020; B3sTAGHo97f; 5; 1571256933; (1350, 1080); 181; 8655540420; False
False; 2156137898328661072; #fancy Karen F by @elenamodels.de :cherry_blossom::smiling_face_with_heart-eyes: ———————————————————————— Modelbook: https://elenamodels.de/model/karen-f/?image=4; B3sI_6soxxQ; 1; 1571251688; (1350, 1080); 66; 3271536312; False
False; 2156126141316887630; #fashionmodel @estherlomb_ by @viviennemodels :cherry_blossom::kiss_mark: for @lofficielindia and @hunterboots :smiling_face_with_heart-eyes:———————————————————————— :camera_with_flash: @pfa_perflorianappelgren // :lipstick: @elena_koehler_hairmakeup ———————————————————————— #WERBUNG Modelbook: https://viviennemodels.com/models/women/esther-lomb.html; B3sGU1IIHRO; 3; 1571250287; (1340, 1080); 68; 527521784; False
False; 2156036072553945053; #selfie #balkan #beautiful #snapchat:ghost: #ichbingntm2020 #happy; B3rx2KDgZfd; 0; 1571239550; (937, 750); 9; 5458572587; False
False; 2156013050892330141; Ich war gestern mit  @monique_schmidt08  unterwegs.  Und sie hat mir riesen Körbe gezeigt die voll mit Bällen sind. Und wenn ich reingebissen habe um einen Ball zuholen haben sie immer eine süße Flüssigkeit abgegeben. Das war cool .... also brachte ich einfach viele viele Bälle. :right_arrow:Flower ist kein Obstesser also dachte sie wirklich es wären Bälle.  Was essen eure Hunde nicht so gern? :left_arrow: . .  #hundeliebe #hund #seelenhund #hundefoto #meinhund #lebenmithund #ichliebemeinenhund #besterhund#weisserschäferhund #weisserschweizerschäferhund #gsd #whiteswissshepherd #swissshepherd #hundefotografie #lieblingshund#pfotenliebe #vierpfoten#herzaufvierpfoten #hundemodell l #hundekind #hundewelt#gopro5 #dogtraining #whiteshepherdworld#germanynexttopmodel2020#hundemodel#schäferhundwelpe #ichbingntm2020#doglife; B3rsnJdiySd; 10; 1571236805; (953, 1080); 251; 6882806055; False
True; 2155923497327615076; #weddingvibes #model #modeling #malemodel #location #locationgoals #all #shooting #shoot #yay #photography #photographer #cover #bridetobe #go #harpersbazaar #harpersbazaargermany #vogue #voguegermany #ichbingntm2020 #shootingpartner #parsme #wlyg #weloveyourgenes #pmawantsyou #lomoface; B3rYP-NIVxk; 0; 1571226130; (1350, 1080); 109; 266046404; False
