comments_disabled; id; edge_media_to_caption; shortcode; edge_media_to_comment; taken_at_timestamp; dimension; edge_liked_by; owner; is_video
False; 2156906298957055089; Old brick building at @unipotsdam Griebnitzsee Campus. . . . #berlin #berlin2go #berlincity #berlinlove #berlinpage #berlinerpost #berlingram #berlinstagram #ig_berlin #meinberlin #officialfanofberlin #soberlin #berlin365 #potsdam #griebnitzsee #brandenburg #igersberlin #igersgermany #bestgermanypics #wanderlust #travel #travelgram #architecture #archidaily #archilovers #university #streetphotography #autumn #instagood #instaberlin; B3u3tnjI0Rx; 0; 1571343289; (1080, 1080); 32; 1254544227; False
False; 2156687755954098432; An alle großen Kugelfische :winking_face:  Mit unseren Präventionskurs Aquafitness könnt ihr nicht nur schweißfrei alle Muskeln trainieren, sondern tut auch gleichzeitig etwas Gutes für euren gesamten Körper. :grinning_face_with_big_eyes: Das gelenkschonende Training optimiert nämlich die Ausdauer, Kraft, Beweglichkeit und das Herz-Kreislauf-System:flexed_biceps:. Wenn ihr mehr darüber wissen möchtet, geht einfach auf den Link https://www.schwimmschule-kugelfisch.de/aquafitness-als-praeventionskurs/. Viele Grüße aus der Schwimmschule Kugelfisch :fish::tropical_fish::octopus:; B3uGBZhFBEA; 2; 1571317236; (720, 1080); 25; 5574146954; False
False; 2156531642323670198; • Instagram Takeover •⁠⠀ ⁠⠀ Den gestrigen Tag habe ich am wunderschönen Campus #NeuesPalais verbracht. Da ich keine Veranstaltungen in Griebnitzsee hatte, bin ich stattdessen hierher gefahren, habe in der #mensa leckeres Mittagessen gegessen und anschließend in der #bibliothek gelernt. Die Bibliothek hier gefällt mir sogar ein kleines bisschen besser, als die bei uns in #griebnitzsee. Welche Bibo gefällt euch so am besten? Insgesamt bin ich schon ein bisschen neidisch auf die schönen Gebäude, die es hier am Neuen Palais gibt. Aber das Gute an #potsdam ist ja, dass Alles sehr gut erreichbar ist und man dadurch einfach mal die anderen Standorte der #unipotsdam besuchen kann. Morgen geht es für mich dann wieder für Vorlesungen zurück an den Campus Griebnitzsee (der natürlich auch sehr schön ist).⁠⠀ ⁠⠀ ===⁠⠀ ⁠⠀ Yesterday I spent at the beautiful campus #NeuesPalais. As I didn’t have any lectures taking place today at Griebnitzsee, I decided to go to a different campus for a change. I enjoyed delicious lunch at the cafeteria and went to the library afterwards. I honestly have to admit, that I think I like this library a little more than the one in #Griebnitzsee. What is your favourite library in #universityofpotsdam? Generally, I’m maybe a little jealous about the beautiful baroque buildings on this campus. But the good thing about #potsdam is, that everything is very well connected through public transport, which means one can easily visit other campuses. Tomorrow will be another day with lectures at campus Griebnitzsee. (which of course also has its charm).⁠⠀ ⁠⠀ #UPimpressions #unipotsdam #erstiveranstaltung #unilife #student #brandenburg #UPindieuni #politikundwirtschaft #PuW #griebnitzsee #campusgriebnitzsee #erstitakeover #UPtakeover #universityofpotsdam #upmirror #classof2022; B3tihpXl5S2; 3; 1571298626; (1080, 1080); 468; 1483235481; False
False; 2156227739347126970; #stadtwerkepotsdam  #robertbaberskestraße  #sgriebnitzsee  #griebnitzsee  Ein C2 auf der Linie 696 (gerade Pause) nach Robert-Baberske Str. Am S-Griebnitzsee Süd; B3sdbRqoQq6; 0; 1571262398; (810, 1080); 25; 8889757716; False
False; 2155399834672361095; • Instagram Takeover •⠀ ⠀ Mein 2. Tag an der #unipotsdam begann heute gegen 10 bei strahlend blauem Himmel und dementsprechend sonnendurchfluteten Hörsälen in #griebnitzsee mit einer Vorlesung zum Politischen System Deutschlands gefolgt von der Vorlesung Mikroökonomik 1. Beide Vorlesungen waren sehr gut besucht, sodass überall kaum noch freie Plätze waren und die meisten bereits 15 min vor Beginn da waren, um noch einen guten Platz zu ergattern. Dazwischen ging es dann wieder in die Mensa, wo es heute sehr leckere schwäbische Käsespätzle gab. Da in der 1. Woche für uns noch keine Übungen stattfinden, war mein Tag etwas kürzer als erwartet, weshalb ich mich entschieden habe, noch einen kurzen Abstecher in die #bibliothek auf dem Campus zu machen und dort ein Übungsblatt durchzugehen. Am späten Nachmittag ging es für mich noch zu einem Termin auf dem Campus #NeuesPalais. Dieser Campus unterscheidet sich mit seinen barocken Gebäuden doch sehr von dem in Griebnitzsee, sah aber bei der untergehenden Sonne total schön aus, sodass ich mich entschieden habe, meinen von Vorlesungen freien Tag morgen dort zu verbringen.⠀ ⠀ ===⠀ ⠀ My second day at the UP started around 10 in #griebnitzsee with a clear blue sky and an auditorium filled with sunlight. I had a lecture about Germany’s political system followed by a lecture about microeconomics. Both lectures were very well attended so that every seat was almost completely filled with students. In between, I went to the cafeteria where they served delicious Swabian cheese spaetzle today. Because it’s the first week of lectures there are no exercise seminars taking place for us which is why my day ended up being a bit shorter than I expected. Instead of my exercise seminar, I went to the #library to go through a sheet of practice questions. At late afternoon I went to the campus #NeuesPalais for an appointment. This campus with its beautiful baroque buildings is very different from ours in Griebnitzsee and looked beautiful in the light of the setting sun which is why I decided to spend my lecture-free day tomorrow at the campus #NeuesPalais⠀ ⠀ #UPimpressions #unipotsdam #UPindieuni #griebnitzsee #erstitakeover #UPtakeover; B3phLrWlO6H; 1; 1571163704; (1080, 1080); 457; 1483235481; False
False; 2155090890838529434; E-Bike Abverkauf im Potsdamer HBF.  Wir stellen auf eine einheitliche Marke um und verkaufen unsere gebrauchten Qualitätsbikes. Dieses kostet 450€ #pedalespotsdam #kayak #kajak #potsdam #paddling #paddeln #griebnitzsee #visitbrandenburg #deinpotsdam #einfachschön #sommerkannkommen #staywander #gleichbeiberlin #lakeview #travelbrandenburg #theoutdoorfolk #somewhere #somewheretravel #lastenrad #fahrradwerkstatt #cargobike; B3oa78_HFWa; 0; 1571126875; (1080, 1080); 15; 2306824280; False
False; 2154731881676540053; House full of#jerks #griebnitzsee#babelsberg#potsdam; B3nJTrpigiV; 0; 1571084078; (809, 1080); 8; 1088537970; False
False; 2154689384243341244; • Instagram Takeover •⠀ ⠀ Heute hat das #wintersemester offiziell begonnen und damit auch mein erster richtiger Tag an der Uni. Der Tag startete für mich (@susiiiiiiie) mit tollem Wetter und einem Sprachkurs am #zessko in Griebnitzsse. Danach ging es weiter in meine erste richtige Vorlesung (Mathematik für Wirtschaftswissenschaftler), in der ca. 400 Studierende anwesend waren, was teilweise ganz schön befremdlich war, aber auch schön, da man viele Gesichter bereits aus den Einführungsveranstaltungen wiedererkannt hat. Anschließend ging es für mich und ein paar Kommilitoninnen und Kommilitonen in die Mensa zum Mittagessen. Bei dem sonnigen und warmen Wetter haben wir uns dazu entschieden, im schönen Innenhof zwischen Haus 6 und Haus 1 auf dem Campus #griebnitzsee zu essen. Heute Abend war ich noch beim Treffen des #debattierclubs der Universität Potsdam und habe auch dort wieder viele nette Leute kennengelernt. Alles in Allem war es ein aufregender und sehr schöner erster Tag für mich an der #unipotsdam und ich freue mich auf den Rest der Woche.⠀ ⠀ ===⠀ ⠀ Today the #wintersemester officially began and therefore also my very first day of lectures. The day started with wonderful weather and a language course at the #zessko at Griebnitzsee. Thereafter, I attended my first real lecture (maths for economics and business studies) where over 400 other students were present which was both a bit unfamiliar but also nice because I got to see many people again who I already knew from the introductory seminars last week. Afterwards, I and some of my fellow students went to get lunch at the cafeteria. As the weather was so sunny and warm, we decided to sit outside in the patio between house 6 and house 1 at the campus #griebnitzsee. Tonight I also went to the meeting of the university’s debating club where I got to meet many new friendly people. All in all, it was an exciting and very nice first day at the #universityofpotsdam and I’m looking forward to the rest of the week.⠀ ⠀ #UPimpressions #unipotsdam #unilife #student #UPindieuni #politikundwirtschaft #griebnitzsee #campusgriebnitzsee #erstitakeover #UPtakeover #universityofpotsdam #upmirror #classof2022; B3m_pQ1ISe8; 0; 1571079012; (1080, 1080); 430; 1483235481; False
False; 2154525550316970913; Don’t stop until you are proud. :dizzy: • • • _______________________________________________________ #Berlin #Potsdam #Germany #Berlincity #griebnitzsee #girl #me #laugh #smile #love #happy #instalove #instagood #photooftheday #travel #travelgram #ootd #highheels #home #friends • :camera: by @pia_rad :heavy_heart_exclamation::heavy_heart_exclamation:; B3maZKmJWOh; 13; 1571059481; (1349, 1080); 457; 54824715; False
False; 2154307748255449021; Neues Spiel, neues Glück: habt einen guten Start in die Woche! :thumbs_up: #neuewocheneuesglück *Oktober 2019  #montagmorgen #montagistauchnureintag #perfektes #wochenende #goldeneroktober #landschaftspoesie #landschaftsfotografie #heimatliebe #babelsberg #griebnitzsee #herbstfarben #newweeknewgoals #happymondays #mood #landscapephotography #ig_countryside #naturephotography #naturebeauty #brillance #potd; B3lo3unoz-9; 5; 1571033517; (1350, 1080); 78; 2342522585; False
False; 2154281682182697594; • Instagram Takeover •⠀ ⠀ In der nächsten Woche darf ich, @susiiiiiiie, im Rahmen des #erstitakeover ‘s von meinen Erfahrungen als Ersti an der #unipotsdam berichten.⠀ Vorab ein paar Eckdaten zu mir:⠀ Mein Name ist Susanna, ich fange gerade an Politik und Wirtschaft am Campus #Griebnitzsee zu studieren, bin 18 Jahre jung und komme aus Dresden.⠀ ⠀ Ich habe inzwischen schon zwei Wochen Mathe-Brückenkurse hinter mir, bin aber dennoch aufgeregt, meine erste richtige Vorlesungswoche zu erleben und die Eindrücke mit euch zu teilen. :)⠀⠀⠀⠀⠀⠀ ⁠⠀⠀⠀⠀⠀⠀ ===⁠⠀⠀⠀⠀⠀⠀ ⁠⠀⠀⠀⠀⠀⠀ During the course of the next week I, @susiiiiiiie, am going to report about my experiences as a #freshman at the #unipotsdam in the #erstitakeover of this Instagram-Page.⁠⠀⠀⠀⠀⠀⠀ ⁠⠀⠀⠀⠀⠀⠀ But first, a bit of basic information about myself: My name is Susanna and I’m starting to study politics and economics at the campus #Griebnitzsee. I’m 18 years young and from Dresden, Saxony. At this point, I already spent two weeks at the University of Potsdam taking a maths preparation course but I’m still really excited to finally start my first week of actual lectures and to share some of the impressions with all of you. :)⁠⠀⠀⠀⠀⠀⠀ ⁠⠀⠀⠀⠀⠀⠀ #upimpressions #upmirror #uptakeover #unipotsdam #universityofpotsdam #student #ersti #freshman #classof2022; B3li8asoXJ6; 3; 1571030410; (1080, 1080); 205; 1483235481; False
False; 2153953531715944755; #kajak #paddeln #griebnitzsee #glienickerbrücke #havel #spätsommer #summerfeeling; B3kYVMwoIEz; 8; 1570991291; (1080, 1080); 114; 1456279579; False
False; 2153224768392982477; #autumn #helloautumn #autumnvibes #fall #fallinlove #herbst #nature #griebnitzsee #octoberlove #colorsofautumn; B3hyoTBou_N; 1; 1570904416; (1123, 1080); 46; 7373431505; False
False; 2153222994982087997; #herbst #autum #bunteblätter #potsdam #griebnitzsee #red #green #nature #redtree #girl #smile; B3hyOfaHC09; 0; 1570904205; (1350, 1080); 157; 1262316261; False
False; 2153209494682334092; Ein fast perfekter Tag :smiling_face: #berlin #potsdam #havel #wannsee #griebnitzsee #boot #tour; B3hvKCRifOM; 0; 1570902595; (1080, 1080); 23; 3148147237; False
False; 2152973259629440308; Favourite season... #dogsofinstagram #autumn #griebnitzsee; B3g5cXPIK00; 0; 1570874434; (1080, 1080); 14; 5319692231; False
False; 2152422349820046909; :victory_hand:Die fotografische Sicherung der originalen Bleistiftzeichnungen ist wichtig, um für Kataloge, Ausstellungen, PresseArtikel und natürlich für Reproduktionen ausreichend Material zu haben. . Je besser die Fotoausrüstung, umso schärfer werden natürlich werden die Fine Art Prints. . Gerade bei Kunst Reproduktionen ist enorm wichtig, so nah wie möglich an das Original heranzureichen. . :backhand_index_pointing_right:Viele meiner Kunden wünschen sich ein SolitärBild z.B im Wohnzimmer, und mit einer guten Kamera ist es möglich fantastische Kunstdrucke zu produzieren!:raising_hands: . Manche wollen gar 2 m² große Kunstdrucke, auf zum Beispiel DiBond Platten und es sieht wirklich fantastisch aus, diese Größe als SolitärBild in seinem ZuHause bestaunen zu können.:grinning_face::eyes: . Auf meiner Webseite:backhand_index_pointing_right::fast-forward_button:www.ralfwilhelmschmidt.de :fast_reverse_button:findest du einige Beispiele von Kunst Reproduktionen meiner originalen Bleistiftzeichnungen. . Würdest du dir auch ein sehr großes Bild für dein Zuhause gönnen wollen?:raising_hands::COOL_button: . :backhand_index_pointing_right:Ich bin Ralf Wilhelm Schmidt,freier Künstler und habe 20 Jahre als Forstwirt gearbeitet bevor ich mit dem Zeichnen begann! . BEI MIR BEKOMMST DU: . :white_heavy_check_mark: Traumhafte Zeichnungen für  Deinen Wohlfühlbereich :white_heavy_check_mark: Faszinierende Kunstwerke für Tier -und Naturfreunde :white_heavy_check_mark: Originalzeichnungen mit Sammlerstatus :white_heavy_check_mark: Geschenkideen für besondere Anlässe: Geburtstage, Hochzeiten, Jubiläen etc. :white_heavy_check_mark: Portraitzeichnungen von Deinen Liebsten :white_heavy_check_mark: Limitierte Kunstdrucke auf Alu Dibond und edlem Hahnemühle Fine Art Papier . DEINE VORTEILE : . :white_heavy_check_mark: Echte Eyecatcher für Deinen Wohlfühlbereich :white_heavy_check_mark: Lebendigkeit in Deinen Räumen :white_heavy_check_mark: Du verschenkst etwas vom wirklichen Wert! :white_heavy_check_mark: Fröne Deiner Sammlerleidenschaft :white_heavy_check_mark: Exklusive Beratung direkt von mir . Besuche mich hier: :backhand_index_pointing_down: Galerie | Atelier Ralf Wilhelm Schmidt Straße der Einheit 91 14548 Schwielowsee :raising_hands:Nur 100 m vom idyllischen Havelufer entfernt!:thumbs_up: Traum Lage! . Du wohnst zu weit weg?  Kein Problem! Dann nutze meinen Service und bestelle dein Kunstwerk VERSANDFREI sicher und einfach in meinem Onlineshop! . Gehe auf: :right_arrow:www. ralfwilhelmschmidt.de:left_arrow:; B3e8Lkfoq49; 6; 1570809712; (937, 750); 72; 8885485914; True
False; 2152430172850939918; Ein Kugelfisch auf Landgang :winking_face:  Wie ihr seht, sind wir auch außerhalb des Beckens sportlich unterwegs. Unser Lutz schwingt sich dafür aufs Fahrrad und saust wieder durch die Stadt. :person_biking: Wir wünschen euch ein schönes Wochenende und allen kleinen Kugelfischen weiter wunderschöne Ferien.:grinning_face_with_big_eyes::sun: Viele Grüße Die Schwimmschule Kugelfisch :tropical_fish::fish::octopus:; B3e99aQnOgO; 4; 1570809699; (941, 750); 34; 5574146954; True
False; 2152251872065347555; autumn :upside-down_face::slightly_smiling_face: #griebnitzsee #potsdam #autumn #colorful #nofilterneeded #mood #happiness; B3eVaytn9_j; 1; 1570788438; (1080, 1080); 22; 426864696; False
False; 2151402180280580325; Yesterday, we had a great time at our International Picknick. See you tonight at our Pubquiz!  #esnpotsdam #thisisESN #WeAreOne #potsdam #erasmus #erasmuslife #esn #internationalpicknick #picknick #griebnitzsee #onceerasmusalwayserasmus #mobilityisalifestyle; B3bUOJkn_jl; 0; 1570687147; (810, 1080); 50; 4646288628; False
False; 2151156855439738803; Orientation week day 2: Campus tour by the lovely MPM staff. Students paid a visit to the library. Such a comfort to know that both Berlin and Brandenburg's libraries are available at all times to help them with their studies.  #potsdam #library #mpm_potsdam #potsdam #daad #helmutschmidt #unipotsdam #campusgriebnitzsee #griebnitzsee #universityofpotsdam; B3accNAocez; 4; 1570657932; (750, 750); 28; 7706577567; True
False; 2150772929135292569; :fallen_leaf:𝒜𝓊𝒻 𝒲𝒾𝑒𝒹𝑒𝓇𝓈𝑒𝒽𝑒𝓃 :waving_hand_light_skin_tone: 𝓈𝒸𝒽𝑜̈𝓃, 𝒹𝒶𝓈𝓈 𝒹𝓊 𝒷𝑒𝒾 𝓊𝓃𝓈 𝓌𝒶𝓇𝓈𝓉!:fallen_leaf: Bei schönster Herbstsonne und strahlend blauem Himmel ist meine Ma heute Morgen wieder nach Hause gereist :locomotive: Wir hatten schöne Stunden miteinander und sehen uns bestimmt bald wieder. Bevor sie gefahren ist, haben wir noch einen herrlichen Spaziergang gemacht und nun sind wir :blond-haired_woman_medium-light_skin_tone::dog_face: auf dem Weg ins Büro... Einen schönen Mittwoch wünschen wir euch:sun: . #fridabeagle #woofandwag . . #aufwiedersehen #potsdam #griebnitzsee #woofandwag #petfluencer  #dogsofinstagram #instahund #beagles #beaglestagram #bestwoof10k #beaglesofinstagram #hundeleben #fridaswelt #frida #treueseele #lieblingshund #seelenhund #beaglelife #beaglelove . [Werbung durch Profilverlinkung]; B3ZFJVxorCZ; 15; 1570612134; (1080, 1080); 1005; 482095826; False
False; 2149569248452933903; #lake #blue #autumn #herbst #nature #nature_pics #see #deepblue #blau #stone #stein #griebnitzsee #babelsberg #potsdam #germany #instagood; B3UzdeyI_kP; 5; 1570468644; (810, 1080); 460; 5682834803; False
False; 2147432712223430027; Liebe im Bauch! :yellow_heart: Around this time last year Marika and I took her maternity pictures! Now, her cute baby boy is already 9 month old :woman_gesturing_OK_medium_skin_tone: Time flies :baby_angel_medium_skin_tone: . . . . . .  #maternityphotography #maternityshoot #maternityshootideas #babybauch #babybauchshooting #sunlight #lightinggoals #sunsetvibes #fallingforfall #momtobe #baldmama #babybauchfotos #babybauchfotografie #babybauchbilder #berlinerfotografin #fotografinberlin #berlinphotographer #photographerinberlin #fotosinberlin #griebnitzsee #lichtspiel #berlin #berlinberlin #berlin_places_faces #berlinstagram #peopleofberlin #berlinlebt #herbst2018; B3NNqyXIZWL; 0; 1570213949; (717, 1080); 56; 3654885671; False
False; 2147060730743186598; #FrüherVogel #TraumhafteStille #Potsdam #Griebnitzsee; B3L5FvnI2Sm; 0; 1570169606; (1080, 1080); 42; 18292952039; False
False; 2146389824982307548; Wir wünschen allen kleinen Kugelfischen tolle Herbstferien. :grinning_face_with_big_eyes:  Nach dem Sommer und vor allem den Schulstart könnt ihr nochmal durchschnaufen und die Zeit mit euren Freunden oder der Familie genießen.:grinning_face_with_big_eyes: Für alle, die dennoch nicht auf das Schwimmen verzichten können, sind wir natürlich da.:grinning_face_with_big_eyes: Denn was ist ein Kugelfisch ohne Wasser :winking_face:. Liebe Grüße:sun_with_face: Euer Kugelfisch-Team:tropical_fish::fish::blowfish:; B3Jgix7lVLc; 1; 1570089627; (564, 1080); 13; 5574146954; False
False; 2144466911468169586; #stormyweather skies #autumnvibes:maple_leaf: sneaked in and bring out the brightest colours at #griebnitzsee, #germany:Germany:; B3CrUtKo6ly; 0; 1569860398; (1080, 1080); 14; 247802923; False
False; 2144414654500015985; Die Herbstkollektion: Kastanienklingel und Holzphone mit Handyhalter! #pedalespotsdam #kayak #kajak #potsdam #paddling #paddeln #griebnitzsee #visitbrandenburg #deinpotsdam #einfachschön #sommerkannkommen #staywander #gleichbeiberlin #lakeview #travelbrandenburg #theoutdoorfolk #somewhere #somewheretravel #fahrradwerkstatt; B3CfcREnY9x; 0; 1569854169; (1080, 1080); 12; 2306824280; False
False; 2144162527714664684; Kaum zu glauben, dass es gestern mal für eine Stunde nicht geregnet hat! Hier ein weiterer Blick auf den #Griebnitzsee! Startet gut in eine kurze Arbeitswoche!  #schöneaussicht :raising_hands_medium-light_skin_tone: *September 2019 #potsdam #potsdamgram #babelsberg #heimatliebe #brandenburg #havel #havelseen #neuewoche #neuesglück #morgenstimmung #himmel #spiegelung #landschaftspoesie #steg #landschaftsfotografie #naturpur #ig_countryside #landscapephotography #naturephotography; B3BmHVtIuDs; 5; 1569824113; (1350, 1080); 73; 2342522585; False
False; 2143436952993743163; Aussicht auf den #Griebnitzsee! Was für eine #schöneaussicht *September 2019  #potsdam #babelsberg #brandenburg #deutschland #havel #heimatliebe #deinpotsdam #potsdamgram #landschaftspoesie #landschaftsfotografie #spiegelung #herbst #landscapephotography #visitpotsdam #europe_pics #naturephotography #morningmotivation #morningmood #silence #sunlight #skyline #ourplanetdaily #weekendvibes; B2_BI1lo0E7; 5; 1569737618; (1350, 1080); 70; 2342522585; False
False; 2143020503116131975; Hey potsdam, its been a while, what up?! #griebnitzsee , #wrongbus hola potsdam hbf fml:grinning_face_with_sweat:; B29icsana6H; 0; 1569687973; (1080, 1080); 0; 6885760187; False
False; 2142858066614385053; A:maple_leaf:U:maple_leaf:T:maple_leaf:U:maple_leaf:M:maple_leaf:N - - #griebnitzsee #potsdam #herbst #autumn #colourfulness #loveit #mood #autumnleaves #happyweekend; B289g7ooXmd; 2; 1569668609; (1350, 1080); 28; 4457608046; False
False; 2142398175498036639; UnRealButReal#2  #unrealbutreal #unrealbutreallyreal #lakesunset #lakesunsets #eveningwalk #predinnerwalk #lakereflections #cloudreflections #cloudreflectionsonwater #sunsetclouds #pinkclouds #berlinerumland #berlinerseen #aroundberlin #griebnitzsee #instasunset #instaclouds #instareflections #instaberlin #instalakes #instagood; B27U8oqAWWf; 0; 1569613786; (1350, 1080); 39; 891393884; False
False; 2142397826464873430; UnRealButReal#1  #unrealbutreal #unrealbutreallyreal #lakesunset #lakesunsets #eveningwalk #predinnerwalk #lakereflections #cloudreflections #cloudreflectionsonwater #sunsetclouds #pinkclouds #berlinerumland #berlinerseen #aroundberlin #griebnitzsee #instasunset #instaclouds #instareflections #instaberlin #instalakes #instagood; B27U3jmAfvW; 0; 1569613744; (810, 1080); 38; 891393884; False
False; 2142305098817303443; Den som väntar på något gott, väntar aldrig för länge :yellow_heart: . . . . . #universitätpotsdam #griebnitzsee #sbahn #germany #graffiti #s7 #love; B26_yMPg3OT; 0; 1569602690; (810, 1080); 40; 6399747068; False
False; 2142283054496252572; Bei uns schwimmen nicht nur die Kugelfische. :grinning_face_with_big_eyes:  Im Becken tummeln sich auch andere kleine Tiere, mit denen die Kleinen viel Spaß haben. :grinning_face_with_big_eyes: Denn dieser kommt bei unseren Babyschwimm- und Eltern-Kind-Kursen nicht zu kurz. :winking_face:  Dann ab ins Wasser mit der Ente und co. Hier gibt es nämlich noch viel zu entdecken.:sweat_droplets: Liebe Grüße:sun_with_face: Euer Kugelfisch-Team:tropical_fish::fish::blowfish:; B266xZ3loKc; 1; 1569600062; (863, 1080); 34; 5574146954; False
False; 2142220669138635003; :eyes:Hier seht ihr meine PortraitZeichnung von Geschwistern. . Heute habe ich die Bleistiftzeichnung Voll endet! . Die Auftraggeberin hat ihr Portrait bereits heute in Empfang genommen und war wirklich sehr sehr glücklich!:grinning_face::COOL_button: . Du willst auch ein Portrait von deinen Liebsten :couple_with_heart::family_man_woman_boy_boy:zeichnen lassen? . :index_pointing_up:Dann gehe auf meine Webseite und sag mir deinen WUNSCH über das Kontaktformular! . :right_arrow:Link ist in meiner Bio:COOL_button: . Ich bin Ralf Wilhelm Schmidt und freier Künstler . BEI MIR BEKOMMST DU: . :white_heavy_check_mark: Traumhafte Zeichnungen für  Deinen Wohlfühlbereich :white_heavy_check_mark: Faszinierende Kunstwerke für Tier -und Naturfreunde :white_heavy_check_mark: Originalzeichnungen mit Sammlerstatus :white_heavy_check_mark: Geschenkideen für besondere Anlässe: Geburtstage, Hochzeiten, Jubiläen etc. :white_heavy_check_mark: Portraitzeichnungen von Deinen Liebsten :white_heavy_check_mark: Limitierte Kunstdrucke auf Alu Dibond und edlem Hahnemühle Fine Art Papier . DEINE VORTEILE : . :white_heavy_check_mark: Echte Eyecatcher für Deinen Wohlfühlbereich :white_heavy_check_mark: Lebendigkeit in Deinen Räumen :white_heavy_check_mark: Du verschenkst etwas vom wirklichen Wert! :white_heavy_check_mark: Fröne Deiner Sammlerleidenschaft :white_heavy_check_mark: Exklusive Beratung direkt von mir; B26slk-ggj7; 2; 1569593303; (1333, 750); 63; 8885485914; True
False; 2141992530735015079; LakeView  #lakeview #falldays #berlinerumland #aroundberlin #griebnitzsee #potsdam #reflectionphotography #cloudreflection #urbannature #cloudreflectionsonwater #instalake #instaclouds #instareflection #instagood; B254tuiACSn; 0; 1569565429; (810, 1080); 37; 891393884; False
False; 2141655403561681437; Bevor sich die Gruppe für die Besichtigung traf, hatte ich noch Zeit mal zum Griebnitzsee zu gehen und einige Fotos zu machen.  #griebnitzsee #potsdam #brandenburg #gewässer #see #natur #naturfoto #nature #naturephotography #natureshoot #naturephoto #sea; B24sD4YlwId; 0; 1569525240; (1080, 1080); 22; 6596075131; False
False; 2141653931763600443; Frühstück: Heute besuchten wir einen Radiosender in Babelsberg. Vorher hatte ich noch genügend Zeit um in Ruhe beim Bäcker im EDEKA  Supermarkt zu frühstücken.  #frühstück #frühstückinberlin #laugenspitze #laugenecke #laugeneckemitkäse #tomatemozzarella #schäfers #schäfersbäckerei #edeka #griebnitzsee #potsdam #brandenburg #breakfast #breakfastinberlin #lyecorner #lyecornerwithcheese #tomatomozzarella #tomatoandcheese; B24rudqlow7; 0; 1569525065; (1350, 1080); 21; 6596075131; False
False; 2141616145204102805; Schöne neue 10km Strecke, rund um den #Griebnitzsee , erkundet. Danke Andreas @ap.pdm für den Tip. Trotzdem war heute irgendwie die Luft raus :grinning_face_with_sweat: #ilovepotsdam #babelsberg #schwerebeine #ausgepowert #weiterimnerweiter #runnerslife #justrun #runnersofinstagram #instarun #runningman #halbmarathontraining #trainingrun #stravarun #runningmotivation; B24jImMIcaV; 5; 1569520560; (1080, 1080); 57; 2135036890; False
False; 2140806015226741348; Auch heute wurde wieder fleißig gepaddelt. So langsam wird es Indian Summer am Griebnitzsee! #pedalespotsdam #kayak #kajak #potsdam #paddling #paddeln #griebnitzsee #visitbrandenburg #deinpotsdam #einfachschön #sommerkannkommen #staywander #gleichbeiberlin #lakeview #travelbrandenburg #theoutdoorfolk #somewhere #somewheretravel; B21q7p2nAJk; 0; 1569423985; (1080, 1080); 27; 2306824280; False
False; 2140050887053465631; Zur Verstärkung unseres Teams suchen wir kurzfristig engagierte Aquafitness-Trainer ab 26.09.2019.  ÜBERSICHT  Einsatztermin: Donnerstags Umfang: Kurs 11:15-12:45 Uhr Bezahlung: 15 Euro/Std  WER WIR SIND: Wir, das Team der Kugelfische, sind Menschen, die noch mehr leisten können und wollen, als die Kunden es sich wünschen. Unser Element ist das Wasser, in dem wir Klein und Groß das Schwimmen beibringen und vielfältige Kurse anbieten.  WAS WIR UNS WÜNSCHEN: Du bist engagiert, teamfähig, verantwortungsbewusst, und hast Lust den  Kurs Aquafitness bei uns zu übernehmen? Dann bist du bei uns genau richtig.  DAS SOLLTEST DU MITBRINGEN: Ein freundliches, aufgeschlossenes Wesen, Flexibilität, Sensibilität und Genauigkeit, vor allem aber ZUVERLÄSSIGKEIT. Erfahrung  als Aquafitness-Trainer und vor allem Spaß im Wasser. Auch Quereinsteiger sind erwünscht. Eine schon bestehende Ausbildung ist auch toll, aber keine Voraussetzung.  WIR BIETEN: Ein tolles Team in einer Schwimmschule mit eigenem Becken und modernste Arbeitsbedingungen. Und bei uns habt ihr es immer warm. Eine gute Bezahlung ist bei uns selbstverständlich.  BEWERBUNG: Wenn du Interesse hast, schreibe einfach eine Mail oder rufe uns einfach an: Brita Oehme • kontakt@schwimmschule-kugelfisch.de • Tel. 0331 70 47 72 74 Weitere Informationen unter https://www.schwimmschule-kugelfisch.de. Wir freuen wir uns auf dich und deine Bewerbung.  Euer Kugelfisch-Team :tropical_fish::fish::blowfish:; B2y_PF8FNgf; 1; 1569333967; (568, 1080); 26; 5574146954; False
False; 2139357994887098420; Beste Laufstrecke rund um #Berlin :green_heart:  #babelsberg #griebnitzsee #brandenburg #laufen #potsdam #running #runningmotivation; B2whsL0ozA0; 3; 1569251368; (1080, 1080); 69; 1468098891; False
False; 2139189406498657452; Wundervolle Zeit. #meinschnubbelchen; B2v7W5poZSs; 3; 1569231271; (1080, 1080); 75; 1585180962; False
